Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
HDSigDB_Mouse_2021	Differentially Expressed Proteins In Cerebrospinal Fluid Of 8 Wk R6/2 Mice PXD004973	1.012106e-02	6.522859e-02	0	0	2.280088e+00	1.047276e+01	YWHAE;DRAP1;SPARC;RPLP1;CCDC58;FTH1;NCL;NDUFAB1;CRIP2;MAN2B1;TMPO;MYH7
HDSigDB_Mouse_2021	HDACi-106 Treated PBMCs From Friedreich Ataxia Patients Vs Controls GSE30933	1.021532e-02	6.547576e-02	0	0	2.372350e+00	1.087454e+01	CNN2;TLE4;EEF1D;ABI3;CBS;RPLP1;CCNF;MAN2B1;HSPE1;RPS21;DCTPP1
HDSigDB_Mouse_2021	Genes Down-Regulated In Genes Changed In HDACi 106 Treated Vs Untreated Healthy Donor Blood Cells GSE30933	1.023172e-02	6.547576e-02	0	0	1.874334e+00	8.588691e+00	COX7B;ANXA2;CSNK2A1;RPLP1;CCDC58;CCNF;HSPE1;PDIA6;ZWINT;CDC25A;DRAP1;ABI3;CBS;NDUFS4;NDUFAB1;PMP22;MAN2B1;POLR2G;RPS21;DCTPP1
HDSigDB_Mouse_2021	Expression In SA01 Vs VUB03 hESCs GSE7179	1.032241e-02	6.582354e-02	0	0	2.484913e+00	1.136459e+01	EIF5A;BEX1;DKC1;CCDC85B;CCDC58;FTH1;SLC2A1;GRB10;MCMBP;AIG1
HDSigDB_Mouse_2021	Differentially Expressed Soluble Proteins In Cerebral Cortex Of 12 Wk R6/2 Mice PXD004973	1.083832e-02	6.887087e-02	0	0	2.179994e+00	9.863745e+00	TNFAIP8;SPARC;AIG1;HSPE1;PDIA6;ACTB;ZWINT;ACTC1;EEF1D;TSR1;DCTPP1;CNNM3;UBQLN4
HDSigDB_Mouse_2021	Expression In HSALR 20B Myotonic Dystrophy Mice Treated With ASO 190401 Vs WT Mice GSE38962	1.097851e-02	6.951775e-02	0	0	3.939726e+00	1.777532e+01	ACTC1;SPARC;PMP22;VIM;PFN1
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In WT4 Line NSCs Vs ESCs GSE34201	1.102826e-02	6.958947e-02	0	0	1.583892e+00	7.139068e+00	YWHAE;COX7B;SPARC;AHNAK;ARL6IP1;CRABP1;SLC2A1;CRIP2;WDR89;ACTB;CNN2;CCND3;UBB;MDK;GRB10;MEST;UBQLN4;TLE4;ACTR2;RRM1;HSPE1;ZWINT;ETV5;COPZ1;FAM189B;TSPAN18;NEDD4;NDUFS4;VPS41;SPECC1L;PMP22;ESAM;VIM;PPIG;FLYWCH1;PFN1;CALM2;EZH2;MYH7
HDSigDB_Mouse_2021	Ligands Encoding Genes Enriched In Endothelial Cells PMID25186741	1.141604e-02	7.178628e-02	0	0	1.372996e+01	6.141051e+01	SPARC;KDR
HDSigDB_Mouse_2021	Genes Up-Regulated In hESCs After ATF7IP Knock Down GSE118088	1.158398e-02	7.250853e-02	0	0	2.236198e+00	9.969266e+00	TLE4;ACTC1;TSPAN18;DOCK8;IGF2;SLC2A1;PMP22;KDR;SLC2A3;FKBP9;DLK1;ETV5
HDSigDB_Mouse_2021	PC12 Htt-Q74 Vs PC12 Htt-Q23 Upon 120 H Of Induction PMID28499347	1.161097e-02	7.250853e-02	0	0	2.438159e+00	1.086396e+01	TRAPPC6A;SPARC;KRT18;TMEM54;KRT8;ANO10;HOXD4;PRRT4;DLK1;DHODH
HDSigDB_Mouse_2021	Down-regulated Soluble Proteins In Cerebellum Of 12 Wk R6/2 Mice PXD004973	1.175082e-02	7.280681e-02	0	0	2.995004e+00	1.330930e+01	YWHAE;ACTC1;EEF1D;SERBP1;ESAM;CALM2;ACTB
HDSigDB_Mouse_2021	Down-regulated Soluble Proteins In Hippocampus Of 5 Wk R6/2 Mice PXD004973	1.180399e-02	7.280681e-02	0	0	6.764813e+00	3.003116e+01	YWHAE;EEF1D;DCTPP1
HDSigDB_Mouse_2021	Myotonic Dystrophy 1 Markers In Human Myoblasts GSE22498	1.180399e-02	7.280681e-02	0	0	6.764813e+00	3.003116e+01	H19;ACTC1;RAPGEF5
HDSigDB_Mouse_2021	Mouse Spinal Cord Motor Neuron Markers PMID19013282	1.183242e-02	7.280681e-02	0	0	2.569549e+00	1.140086e+01	FAM189B;ANXA2;TSPAN18;NDUFS4;NDUFAB1;CRIP2;HSPE1;MEST;ZWINT
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Cerebellum Of 12 Mon Ataxin-2 KO Spinocerebellar Ataxia 2 Mice GSE55177	1.185975e-02	7.280681e-02	0	0	1.986515e+00	8.809411e+00	SPARC;AHNAK;DOCK8;COG4;IGF2;OSGEP;TRAPPC6A;CCND3;EEF1D;ABI3;PRDX1;NEDD4;IGF2BP1;RPS21;PRRT4;TMPO
HDSigDB_Mouse_2021	Expression In 12 Wk R6/2 HD Mice (Set1) GSE9803	1.196359e-02	7.319617e-02	0	0	1.543347e+00	6.830682e+00	CRABP2;AHNAK;DHX8;BTF3L4;CPOX;SLC41A1;CRIP2;CCDC85B;PRDX1;G3BP1;GRB10;KDR;RPL13;MCMBP;MEST;CNNM3;TMPO;TLE4;RPS9;RRM1;CSNK2A1;CCDC58;RPL22;AIG1;HSPE1;ZWINT;CDC25A;DHODH;EEF1A1;FAM189B;NCL;NEDD4;SERBP1;NDUFAB1;SPECC1L;PMP22;ESAM;RPS20;VIM;FKBP9;PPIG;DCTPP1;EZH2;MYH7
HDSigDB_Mouse_2021	Expression In NSCs Lines HD109i.1 And HD60i.4 From HD Patients GSE37517	1.218883e-02	7.432312e-02	0	0	1.564880e+00	6.896794e+00	TNFAIP8;SPARC;BEX1;CRABP2;AHNAK;DOCK8;CRABP1;SLC2A1;CPOX;CRIP2;SLC2A3;FURIN;CNN2;CCND3;GRB10;KDR;RPL13;TMPO;PEG3;ARG1;IGF2;KRT8;COX6C;AIG1;SENP3;ZWINT;DLK1;DHODH;RPS26;H19;ACTC1;DKC1;TSPAN18;NEDD4;HAND2;RPS20;HOXD4;PPIG;RPS21;CALM2
HDSigDB_Mouse_2021	Genes Down-Regulated In Neuro2a Htt72Q-i Vs Htt25Q-ni PMID28743452	1.227477e-02	7.459599e-02	0	0	1.642153e+00	7.225816e+00	AHNAK;ARL6IP1;CCNF;BTF3L4;CRIP2;PDF;MDK;G3BP1;MCMBP;MEST;UBQLN4;TMPO;TRIM67;RRM1;CDC25A;DHODH;FAM189B;FRMD5;TMEM54;EEF1D;DKC1;NCL;NEDD4;RPA3;HAND2;TSR1;PPIG;RAPGEF5;CALM2;DCTPP1;EZH2
HDSigDB_Mouse_2021	Vehicle Treated PBMCs From Friedreich Ataxia Carriers Vs Controls GSE30933	1.236668e-02	7.490319e-02	0	0	2.077608e+00	9.126414e+00	EIF5A;RRM1;ARL6IP1;RPLP1;COG4;VEGFB;ZWINT;CDC25A;SLC25A19;DKC1;ZNHIT3;SERBP1;ANO10;DCTPP1
HDSigDB_Mouse_2021	Genes Up-Regulated In Cysteamine Treated STHdhQ111 Vs Control GSE129143	1.244833e-02	7.514644e-02	0	0	4.709116e+00	2.065497e+01	FTH1;NDUFAB1;CRIP2;VIM
HDSigDB_Mouse_2021	Ligands Encoding Genes Enriched In Pericytes PMID25186741	1.261354e-02	7.563950e-02	0	0	1.296644e+01	5.670205e+01	MDK;IGF2
HDSigDB_Mouse_2021	Markers Present In Endo Xdh Endothelial Cells PMID26727548	1.261354e-02	7.563950e-02	0	0	1.296644e+01	5.670205e+01	SPARC;AHNAK
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Cortex Of 11 Mon BACHD-deltaN17 HD Mice GSE64386	1.268320e-02	7.580618e-02	0	0	1.929209e+00	8.425775e+00	RRM1;SPARC;ANXA2;PEG3;AHNAK;CCDC58;RPL22;SLC2A1;DRAP1;NCL;VPS41;SPECC1L;MCMBP;HOXD4;VIM;FKBP9;TMPO
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In SA01 Line NSCs Vs ESCs GSE34201	1.274459e-02	7.592254e-02	0	0	1.566194e+00	6.832756e+00	COX7B;TNFAIP8;BEX1;CRABP2;RPLP1;SLC41A1;SLC2A3;RPL8;RASIP1;PDF;UBB;ZNHIT3;CBS;PRDX1;G3BP1;KDR;RPL13;MEST;CNNM3;EIF5A;CCDC58;KRT8;AIG1;HSPE1;RPS26;TRAPPC6A;FRMD5;ACTC1;KRT18;TMEM54;ARMC10;SLC25A19;DKC1;NCL;SERBP1;NDUFAB1;TSR1;PPIG;RPL29
HDSigDB_Mouse_2021	Genes Changed In Aged Vs Young Microglia PMID23954174	1.283086e-02	7.618589e-02	0	0	2.941230e+00	1.281171e+01	EEF1A1;RPS9;RRM1;CRABP2;TMEM54;KDR;RPS20
HDSigDB_Mouse_2021	Genes Down-Regulated In Mouse Spinal Cord Derived OPCs From P7 Vs E13.5 Mice PMID30078729	1.289565e-02	7.632035e-02	0	0	1.686789e+00	7.338990e+00	TNFAIP8;SPARC;CRABP2;AHNAK;DOCK8;HBA-X;CRABP1;SLC41A1;CRIP2;CDH5;MDK;GRB10;KDR;IGF2BP1;MEST;ANXA2;ARG1;IGF2;DLK1;CDC25A;H19;FAM189B;ACTC1;TSPAN18;ESAM;HOXD4;VIM
HDSigDB_Mouse_2021	Expression In Quadriceps Muscle Of HSALR 20B Myotonic Dystrophy Mice (MOE430A Array) GSE14691	1.294440e-02	7.635930e-02	0	0	1.965253e+00	8.543134e+00	TLE4;SPARC;BEX1;PEG3;AHNAK;SLC2A3;AIG1;ZWINT;H19;CDH5;ACTC1;SERBP1;G3BP1;GRB10;FLYWCH1;TMPO
HDSigDB_Mouse_2021	Endoplasmic reticulum/Golgi Vesicle Protein Composition PMID16615899	1.309552e-02	7.699996e-02	0	0	3.762543e+00	1.631245e+01	EEF1A1;EIF5A;RPS9;G3BP1;COPZ1
HDSigDB_Mouse_2021	Down-regulated Genes In Pons Of ATXN3-KI HET Mice GSE117605	1.328459e-02	7.785886e-02	0	0	1.958957e+00	8.464949e+00	RPL4;VEGFB;COX6C;WDR89;ACTB;CCND3;FTH1;TSPAN18;NDUFAB1;PMP22;MCMBP;RPS20;CYTB;MEST;DCTPP1;MYH7
HDSigDB_Mouse_2021	Genes Down-Regulated In HDACi-4b Treated PBMCs From Friedreich Ataxia Carriers Vs Controls GSE30933	1.340244e-02	7.829619e-02	0	0	2.514183e+00	1.084196e+01	RRM1;ARL6IP1;ZNHIT3;RPLP1;RPA3;SERBP1;G3BP1;DCTPP1;ZWINT
HDSigDB_Mouse_2021	Genes Down-Regulated In Brain And Spinal Cord Derived OPCs From P7 Vs E13.5 Mice PMID30078729	1.360788e-02	7.916844e-02	0	0	1.727878e+00	7.424877e+00	TNFAIP8;CRABP2;ANXA2;AHNAK;ARG1;HBA-X;CRABP1;IGF2;CRIP2;DLK1;CDC25A;H19;CDH5;ACTC1;KRT18;MDK;TSPAN18;GRB10;KDR;IGF2BP1;HOXD4;VIM;MEST;EZH2
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Friedreich Ataxia And Normal iPSCs-derived Neurons Vs Fetal Human Tissues GSE65399	1.363918e-02	7.916844e-02	0	0	1.709638e+00	7.342567e+00	BEX1;CRABP2;CRABP1;BTF3L4;RPL8;ACTB;CNN2;TUBB5;MDK;ZNHIT3;CBS;G3BP1;GRB10;RPL13;MEST;UBQLN4;TLE4;CSNK2A1;CDC25A;FAM189B;VPS41;VIM;FLYWCH1;CALM2;EZH2
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In VUB05 Line NSCs Vs ESCs GSE34201	1.425080e-02	8.245432e-02	0	0	1.574326e+00	6.692367e+00	COX7B;TNFAIP8;BEX1;CRABP2;RPLP1;SLC41A1;SLC2A3;RPL8;RASIP1;PDF;UBB;PRDX1;G3BP1;RPL13;MCMBP;EIF5A;ANXA2;CCDC58;KRT8;AIG1;HSPE1;DLK1;RPS26;H19;TRAPPC6A;ACTC1;KRT18;TMEM54;SLC25A19;DKC1;ABI3;NCL;NDUFAB1;PPIG;RPL29;RPS21
HDSigDB_Mouse_2021	Genes Changed In HDACi 106 Vs Vehicle Treated Friedreich Ataxia Patient Blood Cells GSE30933	1.437374e-02	8.290080e-02	0	0	1.538790e+00	6.528090e+00	COX7B;SPARC;AHNAK;ARL6IP1;RPLP1;DOCK8;CPOX;CRIP2;SLC2A3;ACTB;CCDC85B;ZNHIT3;CBS;G3BP1;ANO10;MCMBP;CNNM3;UBQLN4;EIF5A;RPL41;RRM1;ANXA2;COG4;RPL22;COX6C;PDIA6;ARMC10;SLC25A19;DKC1;ABI3;RPA3;SERBP1;NDUFAB1;PMP22;MAN2B1;VIM;PPIG;FLYWCH1;RPS21;CALM2;EZH2
HDSigDB_Mouse_2021	Genes Changed In Endothelial Cells Of HD Patients Vs Control PMID32681824	1.454624e-02	8.362934e-02	0	0	1.667838e+00	7.055661e+00	AHNAK;RPLP1;SLC2A1;CRIP2;SLC2A3;FURIN;RPL8;ACTB;CCND3;UBB;FTH1;PRDX1;G3BP1;GRB10;RPL13;TLE4;RPL41;RPS9;CSNK2A1;RPS5;COX6C;RPS26;EEF1A1;NEDD4;VIM;RPL29;RAPGEF5
HDSigDB_Mouse_2021	Influence Of Spt4 Deletion On Expression In Yeasts (Biological Repeat 1) GSE33497	1.460822e-02	8.371990e-02	0	0	2.641458e+00	1.116325e+01	YWHAE;RRM1;RPLP1;SLC2A3;RPL29;RPS21;COPZ1;CDC25A
HDSigDB_Mouse_2021	Mouse Cortex Cck Neuron Markers PMID19013282	1.517097e-02	8.667076e-02	0	0	1.691884e+00	7.086237e+00	SPARC;CPOX;CRIP2;ZNHIT3;CBS;IGF2BP1;MEST;RPS9;COG4;HSPE1;SENP3;ZWINT;CDC25A;RPS26;TRAPPC6A;DKC1;ABI3;NDUFS4;NDUFAB1;PPIG;FLYWCH1;RPL29;RPS21;CALM2;SNRPA
HDSigDB_Mouse_2021	Down-regulated Genes In Pons Of ATXN3-KI HOM Mice GSE117605	1.534729e-02	8.737336e-02	0	0	1.923990e+00	8.036152e+00	RPL4;VEGFB;COX6C;WDR89;ACTB;CCND3;FTH1;TSPAN18;NDUFAB1;PMP22;MCMBP;RPS20;CYTB;MEST;DCTPP1;MYH7
HDSigDB_Mouse_2021	Differentially Expressed Genes In Cortex Of 6 Mon HD Q175 Mice Vs Q20 PMID26900923	1.539045e-02	8.737336e-02	0	0	1.768275e+00	7.380795e+00	RPS9;BEX1;CRABP2;RPS5;RPLP1;CPOX;CRIP2;RPL8;OSGEP;RPS26;EEF1A1;TUBB5;EEF1D;PMP22;RPS20;VIM;PPIG;RPS21;CNNM3;SNRPA;MYH7
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Quadriceps Muscle Of HSALR 20B Myotonic Dystrophy Mice GSE38962	1.552601e-02	8.786753e-02	0	0	2.449597e+00	1.020316e+01	EIF5A;FAM189B;ACTC1;SERBP1;PMP22;VIM;PFN1;CALM2;TMPO
HDSigDB_Mouse_2021	Expression In PC12 Cells With AR112Q Upon Ligand Stimulation GSE50383	1.560126e-02	8.801831e-02	0	0	6.062908e+00	2.522414e+01	KRT18;HAND2;MEST
HDSigDB_Mouse_2021	Up-regulated Genes In CD40L Activated Microglia PMID16182406	1.571607e-02	8.839070e-02	0	0	2.219940e+00	9.219569e+00	EIF5A;YWHAE;CCND3;TUBB5;MDK;PRDX1;KRT8;GRB10;SLC2A3;RPL29;SENP3
HDSigDB_Mouse_2021	HD Markers In Human Blood GSE1751	1.580124e-02	8.859458e-02	0	0	1.617035e+00	6.706921e+00	RPL4;COX7B;TNFAIP8;ARL6IP1;DHX8;CPOX;SLC2A3;CSRP3;CCDC85B;ZNHIT3;MCMBP;TMPO;TLE4;ACTR2;WDR18;VEGFB;PDIA6;CDC25A;DHODH;EEF1A1;EEF1D;DKC1;HAND2;SERBP1;VPS41;SPECC1L;PPIG;PFN1;RPS21;CALM2
HDSigDB_Mouse_2021	Genes Up-Regulated In Friedreich Ataxia iPSCs Expression Vs MR90C2P27 Cell Line GSE22651	1.613477e-02	9.018538e-02	0	0	1.717002e+00	7.085687e+00	SPARC;ANXA2;CRABP1;RPL22;KRT8;CRIP2;ACTB;DLK1;ETV5;COPZ1;RPS26;DRAP1;H19;FRMD5;KRT18;TUBB5;MDK;PMP22;ANO10;ESAM;VIM;UBQLN4;EZH2
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Markers In Rat PC12 Cells GSE2602	1.643486e-02	9.133212e-02	0	0	4.318043e+00	1.774003e+01	CSRP3;KRT18;ANXA2;KRT8
HDSigDB_Mouse_2021	Genes Changed In R6/2 Mice Treated With AAV9-Eif2a-Nme1-EF2a-GFP Vs Control GSE141856	1.644079e-02	9.133212e-02	0	0	3.090135e+00	1.269424e+01	TLE4;ARL6IP1;FTH1;CYTB;CALM2;ACTB
HDSigDB_Mouse_2021	Genes Down-Regulated In PC12 Htt-Q74 Vs PC12 Htt-Q23 Upon 120 H Of Induction PMID28499347	1.675190e-02	9.277583e-02	0	0	3.076579e+00	1.258088e+01	KRT18;KRT8;ANO10;PRRT4;DLK1;DHODH
HDSigDB_Mouse_2021	Genes Up-Regulated In Neuro2a Htt72Q (72Q-ni+72Q-i) Vs Htt25Q (25Q-ni) PMID28743452	1.683536e-02	9.295378e-02	0	0	1.992881e+00	8.139473e+00	RPL41;RPS9;ANXA2;RPS5;RPLP1;SLC2A1;SLC2A3;RPL8;AIG1;CNN2;TRAPPC6A;UBB;FTH1;RPS21
HDSigDB_Mouse_2021	Genes Changed In Endothelial Cells Of R6/2 Vs WT PMID32681824	1.688868e-02	9.296476e-02	0	0	2.568752e+00	1.048336e+01	YWHAE;CCND3;SPARC;UBB;CYTB;PPIG;RAPGEF5;ZWINT
HDSigDB_Mouse_2021	H3K27me3-enriched Genes In MSNs Of Adult Mice PMID27526204	1.711704e-02	9.393625e-02	0	0	1.726240e+00	7.021794e+00	TNFAIP8;SPARC;ANXA2;DOCK8;HBA-X;IGF2;KRT8;DLK1;H19;CDH5;KRT18;TMEM54;ABI3;CBS;TSPAN18;HAND2;GRB10;PMP22;KDR;IGF2BP1;HOXD4;VIM
HDSigDB_Mouse_2021	Genes Up-Regulated In Myotonic Dystrophy 2 Markers In Human Vastus Lateralis GSE45331	1.733737e-02	9.483906e-02	0	0	3.492948e+00	1.416352e+01	EEF1A1;ACTC1;IGF2;CRIP2;PPIG
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Quadriceps Muscle Of HSALR 41 Myotonic Dystrophy Mice (MOE430A Array) GSE14691	1.738629e-02	9.483906e-02	0	0	3.049815e+00	1.235807e+01	CDH5;ACTC1;SPARC;GRB10;ACTB;TMPO
HDSigDB_Mouse_2021	Genes Down-Regulated In Genes Changed In HDACi 106 Treated Vs Untreated Friedreich Ataxia Carrier Blood Cells GSE30933	1.766409e-02	9.583349e-02	0	0	2.100971e+00	8.479984e+00	DRAP1;COX7B;ANXA2;ARL6IP1;ARMC10;CCDC58;NDUFAB1;PMP22;PPIG;RPS21;CALM2;PDIA6
HDSigDB_Mouse_2021	Differentially Expressed Soluble Proteins In Cerebellum Of 12 Wk R6/2 Mice PXD004973	1.771793e-02	9.583349e-02	0	0	2.178218e+00	8.785141e+00	YWHAE;ACTC1;EEF1D;DKC1;NCL;PRDX1;SERBP1;ESAM;CALM2;ACTB;MYH7
HDSigDB_Mouse_2021	Ubiquitinated Soluble Proteins In The Brains Of Q175 Mice PMID31138642	1.772734e-02	9.583349e-02	0	0	3.472200e+00	1.400216e+01	YWHAE;ACTR2;ANXA2;PEG3;CNNM3
HDSigDB_Mouse_2021	Genes Up-Regulated In Striatal Cholinergic Interneurons Of zQ175DN Vs HdhQ20 PMID32681824	1.812309e-02	9.768129e-02	0	0	3.451694e+00	1.384326e+01	EIF5A;YWHAE;ACTR2;NEDD4;ZWINT
HDSigDB_Mouse_2021	Genes Down-Regulated In Microglia Vs Monocytes PMID28671693	1.822491e-02	9.793863e-02	0	0	2.262666e+00	9.061900e+00	CNN2;EIF5A;SPARC;ANXA2;AHNAK;GRB10;PMP22;SLC2A3;FURIN;VIM
HDSigDB_Mouse_2021	Synaptic Vesicle Protein Composition PMID16269012	1.847156e-02	9.886757e-02	0	0	5.670445e+00	2.263371e+01	YWHAE;TUBB5;ACTB
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In H9 Line NSCs Vs ESCs GSE34201	1.850696e-02	9.886757e-02	0	0	1.533155e+00	6.116688e+00	YWHAE;SPARC;AHNAK;CRABP1;SLC2A1;CRIP2;ACTB;CDH5;CCND3;UBB;MDK;CCDC85B;GRB10;MEST;UBQLN4;TLE4;ACTR2;RRM1;COG4;PDIA6;ZWINT;DLK1;ETV5;COPZ1;DRAP1;FAM189B;EEF1D;TSPAN18;NEDD4;NDUFS4;PMP22;MAN2B1;VIM;FLYWCH1;RAPGEF5;CALM2;EZH2
HDSigDB_Mouse_2021	Genes Down-Regulated In iSPNs Of zQ175DN Vs HdhQ20 PMID32681824	1.861841e-02	9.917040e-02	0	0	1.755013e+00	6.991277e+00	EIF5A;RPL41;RPS9;RPS5;WDR18;COG4;SLC41A1;CRIP2;RPL8;COPZ1;PDF;SLC25A19;CCDC85B;POLR2G;FLYWCH1;PFN1;DCTPP1;UBQLN4;SNRPA;MYH7
HDSigDB_Mouse_2021	PD Up-Regulated Genes In Human Prefrontal Cortex PMID29375298	1.893820e-02	1.005779e-01	0	0	2.078909e+00	8.246146e+00	H19;CCND3;TMEM54;RPLP1;SPECC1L;VEGFB;SLC41A1;ESAM;FURIN;RPS21;RASIP1;SNRPA
HDSigDB_Mouse_2021	Genes Up-Regulated In Chat-expressing Interneurons Of R6/2 Vs WT PMID32681824	1.904469e-02	1.008478e-01	0	0	2.361229e+00	9.352750e+00	TLE4;YWHAE;FRMD5;COX7B;CSNK2A1;COG4;GRB10;WDR89;ZWINT
HDSigDB_Mouse_2021	Oligodendrocyte Gene Module From Cerebral Cortex PMID18849986	1.922500e-02	1.015058e-01	0	0	2.010670e+00	7.945249e+00	TLE4;SPARC;BEX1;CPOX;CRIP2;SENP3;TRAPPC6A;PMP22;RPL13;POLR2G;RAPGEF5;CALM2;MEST
HDSigDB_Mouse_2021	Up-regulated Genes In The Heart Of Dox Treated FRDAkd Vs WT Mice At 20 Wk GSE98790	1.938836e-02	1.018467e-01	0	0	2.972212e+00	1.171968e+01	SPARC;ARL6IP1;PMP22;MAN2B1;VIM;ACTB
HDSigDB_Mouse_2021	Friedreich Ataxia iPSCs Expression Vs ES4CL2 Cell Line GSE22651	1.940206e-02	1.018467e-01	0	0	1.527066e+00	6.020269e+00	YWHAE;COX7B;SPARC;BEX1;AHNAK;RPLP1;CRABP1;CRIP2;SLC2A3;WDR89;OSGEP;CNN2;UBB;MDK;ZNHIT3;CBS;G3BP1;KDR;IGF2BP1;RPL13;ANO10;MEST;TMPO;ANXA2;CSNK2A1;KRT8;ZWINT;DLK1;ETV5;RPS26;DRAP1;H19;PMP22;ESAM;RPS20;VIM;RPL29
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Markers In iPSCs GSE74201	2.000922e-02	1.047304e-01	0	0	5.492610e+00	2.148468e+01	CDH5;IGF2;ESAM
HDSigDB_Mouse_2021	Neuro2a Htt72Q-ni Vs Htt25Q-ni PMID28743452	2.053485e-02	1.071718e-01	0	0	1.656884e+00	6.438040e+00	RRM1;SPARC;BEX1;ANXA2;SLC2A1;SLC2A3;SENP3;ETV5;CDC25A;DHODH;TRAPPC6A;CCND3;UBB;DKC1;FTH1;NCL;NEDD4;RPA3;HAND2;TSR1;PPIG;EZH2;TMPO;TRIM67
HDSigDB_Mouse_2021	Genes Up-Regulated In Mouse Microglia During Acute Immune Activation PMID26001565	2.068748e-02	1.076581e-01	0	0	1.989273e+00	7.714852e+00	RPL4;EIF5A;YWHAE;TNFAIP8;SLC2A1;SLC2A3;CCND3;TUBB5;FTH1;NCL;SERBP1;G3BP1;TMPO
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Striatal Cells Of HdhQ111 HD Mice GSE3583	2.080948e-02	1.079827e-01	0	0	1.548270e+00	5.995437e+00	TNFAIP8;AHNAK;BTF3L4;CRIP2;TUBB5;PRDX1;GRB10;IGF2BP1;RPL13;ANO10;MEST;TMPO;TLE4;PEG3;CSNK2A1;COG4;RPL22;COX6C;AIG1;DLK1;ETV5;CDC25A;DRAP1;H19;FRMD5;ARMC10;DKC1;NDUFS4;VPS41;HOXD4;FKBP9;PPIG;RPS21
HDSigDB_Mouse_2021	Neuro2a Htt72Q-ni Vs Htt72Q-i PMID28743452	2.128155e-02	1.101168e-01	0	0	2.042106e+00	7.861932e+00	CNN2;FAM189B;RPL41;RRM1;SPARC;UBB;ARL6IP1;CCNF;RAPGEF5;MEST;ZWINT;CDC25A
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In The Heart Of Mice Inducibly Expressing Celf1 For 7 D GSE56185	2.149515e-02	1.107152e-01	0	0	1.513810e+00	5.812922e+00	TNFAIP8;BEX1;CPOX;SLC41A1;RASIP1;OSGEP;CDH5;CCND3;CSRP3;CCDC85B;G3BP1;KDR;MEST;CNNM3;UBQLN4;WDR18;COG4;IGF2;VEGFB;COX6C;AIG1;HSPE1;DHODH;TRAPPC6A;FRMD5;ACTC1;EEF1D;SLC25A19;TSPAN18;HAND2;NDUFS4;NDUFAB1;SPECC1L;HOXD4;DCTPP1;SNRPA;MYH7
HDSigDB_Mouse_2021	Genes Down-Regulated In Vehicle Treated PBMCs From Friedreich Ataxia Carriers Vs Controls GSE30933	2.151947e-02	1.107152e-01	0	0	2.309087e+00	8.864116e+00	RRM1;ARL6IP1;DKC1;ZNHIT3;RPLP1;SERBP1;DCTPP1;ZWINT;CDC25A
HDSigDB_Mouse_2021	Genes Changed In Mural Cells Of HD Patients Vs Control PMID32681824	2.203458e-02	1.128104e-01	0	0	1.970905e+00	7.519283e+00	RPL41;RPS9;SPARC;AHNAK;AIG1;ACTB;EEF1A1;CCND3;FRMD5;FTH1;TSPAN18;CYTB;RPL29
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In WT4 Line NSCs Vs ESCs GSE34201	2.205128e-02	1.128104e-01	0	0	1.517267e+00	5.787440e+00	BEX1;RPLP1;SLC41A1;SLC2A3;RPL8;RASIP1;PDF;UBB;CBS;PRDX1;GRB10;RPL13;ANO10;MEST;CNNM3;EIF5A;ANXA2;CSNK2A1;CCDC58;RPL22;KRT8;VEGFB;AIG1;DLK1;DHODH;RPS26;TRAPPC6A;ACTC1;MYL7;KRT18;TMEM54;ARMC10;SLC25A19;ABI3;RPL29;RPS21
HDSigDB_Mouse_2021	Genes Common In Microglia And Astrocytes PMID24316888	2.240718e-02	1.141758e-01	0	0	9.332081e+00	3.544673e+01	PMP22;ETV5
HDSigDB_Mouse_2021	HttQ74 Changed Genes Before Transgene Induction In PC12 Cells GSE10581	2.244428e-02	1.141758e-01	0	0	5.245764e+00	1.991670e+01	UBB;SPECC1L;FLYWCH1
HDSigDB_Mouse_2021	Genes Up-Regulated In dSPNs Of R6/2 Vs WT PMID32681824	2.267819e-02	1.150426e-01	0	0	2.862848e+00	1.083975e+01	YWHAE;FRMD5;UBB;CCDC58;AIG1;ZWINT
HDSigDB_Mouse_2021	Genes Down-Regulated In Trichostatin A Treated STHdhQ111 Vs Control GSE129143	2.284032e-02	1.153968e-01	0	0	2.283848e+00	8.631181e+00	PDF;ANXA2;AHNAK;COG4;SPECC1L;GRB10;IGF2BP1;VIM;TMPO
