Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Markers In Human Motor Cortex (HG-U133A) E-AFMX-6	2/35	4.107299e-02	2.153398e-01	0	0	6.587746e+00	2.103075e+01	HSPA8;ACTB
HDSigDB_Mouse_2021	Insoluble Proteins Enriched In Hippocampus Of 5 Wk R6/2 Mice Vs WT PMID29166617	2/35	4.107299e-02	2.153398e-01	0	0	6.587746e+00	2.103075e+01	EEF1G;CCT2
HDSigDB_Mouse_2021	Friedreich Ataxia iPSCs Expression Vs BG03 Cell Line GSE22651	55/4821	4.180481e-02	2.185522e-01	0	0	1.346342e+00	4.274292e+00	SPARC;RPL3;DDX3X;RPL32;CITED1;RPLP1;CITED4;BCCIP;ACTB;NUBP1;TUBA1B;TUBB5;ZMYM2;MDK;PCF11;KDR;PHLDA1;POLE;SH3GLB1;UNC45A;CCT3;CCT2;ANXA2;RPL23;IGFBP2;ANXA5;KRT8;MMP9;SFRP1;1810010H24RIK;RPL26;RPL29;ALDOA;ANAPC1;CRABP2;CRABP1;ATP5K;CRIP2;FAM149A;UBE2J1;SNX5;NAA50;JAG2;CAR2;HSPA4;CNBP;HSPE1;RPS26;KRT18;NASP;DLG3;FASN;VIM;RPS21;EIF4G2
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Friedreich Ataxia And Normal iPSCs-derived Neurons Vs Fetal Human Tissues GSE65399	29/2270	4.227492e-02	2.200520e-01	0	0	1.467303e+00	4.641903e+00	ATF2;CRABP2;CITED1;CRABP1;RPLP0;BCCIP;RPL8;ACTB;UBE2J1;DUSP14;THBS3;STIP1;TUBA1B;TUBB5;MDK;0610012G03RIK;G3BP1;PHLDA1;CCT3;CCT2;HSPA4;DCAKD;IGFBP2;SFRP1;NASP;FASN;VIM;ALDOA;EIF4G2
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Fibroblasts Treated With ZFP-C Vs Control GSE127820	16/1084	4.233152e-02	2.200520e-01	0	0	1.671839e+00	5.286728e+00	MBD3;NPM1;HSP90AB1;HSPA5;CITED4;BCCIP;GSPT1;RPS26;ATP5B;PPP4C;TCOF1;NCL;PHLDA1;YKT6;EIF4G2;RRP15
HDSigDB_Mouse_2021	Cortex RNA M1 Module (Turquoise) PMID26900923	15/998	4.255166e-02	2.205715e-01	0	0	1.700476e+00	5.368465e+00	NAA50;ATF2;CCT2;NPM1;MDH1;HSPA4;CNBP;GSPT1;UBE2J1;DKC1;RHEB;NCL;SERBP1;EIF4G2;SNX5
HDSigDB_Mouse_2021	Genes Up-Regulated In Influence Of Hdac4 Reduction On Expression In 15 Wk WT Mice GSE38219	19/1351	4.287485e-02	2.216207e-01	0	0	1.597943e+00	5.032674e+00	UNC45A;CCT3;ATF2;RNASEH2C;PLVAP;RPL41;ALAS2;NDUFA5;RPS8;ATP5K;SOD1;PODXL;NCL;SUFU;RPL29;PKIG;PHLDA1;SNX5;ANAPC1
HDSigDB_Mouse_2021	Insoluble Proteins Decreased In Hippocampus Of 5 Wk R6/2 Mice Vs WT PMID29166617	2/36	4.323166e-02	2.228374e-01	0	0	6.393665e+00	2.008367e+01	HSPA8;TUBB5
HDSigDB_Mouse_2021	Genes Up-Regulated In NES-Q13 Vs NLS-Q13 Changed Genes In PC12 Cells GSE26933	5/208	4.350718e-02	2.236293e-01	0	0	2.698764e+00	8.460166e+00	SPARC;CRABP1;ANXA5;KRT8;PHLDA1
HDSigDB_Mouse_2021	HDACi-9b Treated PBMCs From Friedreich Ataxia Patients Vs Controls GSE30933	25/1902	4.370520e-02	2.240197e-01	0	0	1.502716e+00	4.703933e+00	HSP90AB1;RPLP1;BCCIP;MKI67;NUBP1;UBE2J1;DUSP14;STIP1;ATP5B;LGALS1;ZMYM2;TMEM88;PCF11;C1QBP;ANXA6;RRP15;EIF5A;HSPA8;ANXA2;NDUFA5;RPL22;ANXA5;DKC1;SERBP1;EIF4G2
HDSigDB_Mouse_2021	Down-regulated Genes In mutHtt Expressing HEK293 Cells GSE78928	4/144	4.419198e-02	2.258838e-01	0	0	3.123175e+00	9.741844e+00	CAR2;SFRP1;SPARC;KRT8
HDSigDB_Mouse_2021	Down-regulated Soluble Proteins In Cerebral Cortex Of 12 Wk R6/2 Mice PXD004973	7/352	4.466630e-02	2.262409e-01	0	0	2.231999e+00	6.938248e+00	RPS14;SPARC;ACTC1;NASP;DLG3;CRYAB;ACTB
HDSigDB_Mouse_2021	Genes Down-Regulated In Ciliated Ependymal Cells Of HD Patients Vs Control PMID32681824	19/1359	4.503838e-02	2.262409e-01	0	0	1.587716e+00	4.922301e+00	SH3GLB1;RPL41;COX7B;SPARC;DDX3X;HSPA5;MDH1;RPLP1;ACTB;SOD1;THBS3;EEF1A1;RPS15;GJA1;TUBA1B;FTH1;VIM;RPL29;PKIG
HDSigDB_Mouse_2021	Genes Up-Regulated In Htt-N171-82Q Changed Genes In Rat Striatal Neurons GSE1918	4/145	4.513209e-02	2.262409e-01	0	0	3.100867e+00	9.606987e+00	LGALS1;IGFBP2;ANXA5;VIM
HDSigDB_Mouse_2021	Down-regulated Genes In Cerebellar Nuclei Of ATXN3-dupKI HOM Mice GSE117605	1/5	4.516556e-02	2.262409e-01	0	0	2.706557e+01	8.383346e+01	CAR2
HDSigDB_Mouse_2021	Genes Changed In Cortex From The 75 Wk MJD84.2 Mice GSE107958	1/5	4.516556e-02	2.262409e-01	0	0	2.706557e+01	8.383346e+01	CAR2
HDSigDB_Mouse_2021	Genes Up-Regulated In dSPNs Of HdhQ111 Vs HdhQ20 PMID32681824	1/5	4.516556e-02	2.262409e-01	0	0	2.706557e+01	8.383346e+01	MDH1
HDSigDB_Mouse_2021	MisMatch Repair Step 4: Mismatch Repair Re-synthesis And Ligation CHDI110	1/5	4.516556e-02	2.262409e-01	0	0	2.706557e+01	8.383346e+01	POLE
HDSigDB_Mouse_2021	Differentially Expressed Soluble Proteins In Cerebellum Of 12 Wk R6/2 Mice PXD004973	12/751	4.524819e-02	2.262409e-01	0	0	1.801020e+00	5.575223e+00	HSP90AB1;ACTC1;RPS8;DKC1;CNBP;NCL;C1QBP;SERBP1;RPLP2;CRYAB;ACTB;UBE2J1
HDSigDB_Mouse_2021	Insoluble Proteins Enriched In Cerebellum Of 5 Wk R6/2 Mice Vs WT PMID29166617	2/37	4.543176e-02	2.265415e-01	0	0	6.210675e+00	1.920057e+01	EEF1G;PCF11
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In 4 Wk WT Mice Vs 4 Wk HSALR Myotonic Dystrophy Mice GSE60487	5/211	4.577482e-02	2.276336e-01	0	0	2.659055e+00	8.200582e+00	CDH5;KRT18;ANXA2;IGF2;CRIP2
HDSigDB_Mouse_2021	Down-regulated Soluble Proteins In Striatum Of 8 Wk R6/2 Mice PXD004973	13/837	4.592188e-02	2.277477e-01	0	0	1.752228e+00	5.398289e+00	ATF2;COX7B;RPL3;RPS5;CRABP1;RPL8;GSPT1;TUBB5;ACTC1;NASP;GUK1;G3BP1;ALDOA
HDSigDB_Mouse_2021	Genes Up-Regulated In Influence Of Hsp90 Inhibitor On Expression In R6/2 HD Mice GSE29681	8/431	4.637981e-02	2.293988e-01	0	0	2.083924e+00	6.399505e+00	HSPA8;BTBD19;HSPA4;HSPE1;FKBP4;PHLDA1;CRYAB;CCT5
HDSigDB_Mouse_2021	Genes Down-Regulated In Neuro2a Htt25Q-ni Vs Htt72Q-ni Vs Htt72Q-i: Transcriptional Signature 1 PMID28743452	9/510	4.675740e-02	2.306447e-01	0	0	1.982720e+00	6.072641e+00	TCOF1;NASP;DKC1;PCF11;CNBP;NCL;NEDD4;EIF4G2;GSPT1
HDSigDB_Mouse_2021	Differentially Expressed Soluble Proteins In Cerebral Cortex Of 12 Wk R6/2 Mice PXD004973	14/926	4.719000e-02	2.321546e-01	0	0	1.707018e+00	5.212503e+00	SPARC;PARP1;HSPE1;SPPL3;ACTB;UBE2J1;RPS14;ACTC1;NASP;DLG3;CHEK2;CRYAB;POLE;ANAPC1
HDSigDB_Mouse_2021	Genes Changed In Corpus Callosum Of BN Vs WT Mice PMID31015293	2/38	4.767236e-02	2.339005e-01	0	0	6.037851e+00	1.837562e+01	CCT3;RPLP2
HDSigDB_Mouse_2021	Genes Changed In Astrocytes Of zQ175DN Vs HdhQ20 PMID32681824	8/434	4.795026e-02	2.346366e-01	0	0	2.068929e+00	6.284560e+00	DDX3X;HSPA4;NEDD4;NF1;CYTB;ACTB;ANAPC1;DUSP14
HDSigDB_Mouse_2021	Differentially Expressed Soluble Proteins In Cerebral Cortex Of 8 Wk R6/2 Mice PXD004973	21/1553	4.857087e-02	2.362748e-01	0	0	1.537603e+00	4.650835e+00	CCT3;CAR2;RPL32;RPL23;DCAKD;RPLP1;ATP5K;MKI67;PHB2;SPPL3;ACTB;UBE2J1;EEF1G;LGALS1;ACTC1;DLG3;NEDD4;SERBP1;G3BP1;RPLP2;ANAPC1
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Retina Of 9 Wk R7E Spinocerebellar Ataxia 7 Mice GSE3634	6/285	4.857582e-02	2.362748e-01	0	0	2.360396e+00	7.139324e+00	SH3GLB1;TUBB5;RPL22;IGF2;ALDOA;MMP9
HDSigDB_Mouse_2021	Genes Changed In Pons Of YAC84Q Tg(hATXN3) Mice GSE117605	22/1645	4.867132e-02	2.362748e-01	0	0	1.522276e+00	4.601331e+00	RPL4;ATF2;COX7B;ALAS2;RPL32;CITED1;RPS5;DCAKD;HBA-A2;COX6C;MKI67;WDR89;THBS3;ZMYM2;NASP;PODXL;FTH1;NF1;RPLP2;CYTB;CRYAB;RPL19
HDSigDB_Mouse_2021	Expression In Striatum From 6 Wk R6/2 HD Mice GSE1980	4/149	4.900406e-02	2.372624e-01	0	0	3.014713e+00	9.091928e+00	CAR2;GJA1;CRYAB;DUSP14
HDSigDB_Mouse_2021	Down-regulated Genes In Blood From The 75 Wk MJD84.2 Mice GSE108069	38/3174	4.982574e-02	2.406059e-01	0	0	1.384365e+00	4.152021e+00	RNASEH2C;RARG;PLXND1;SLC2A1;CRIP2;RPL8;ACTB;NUBP1;ATP5B;TUBA1B;TUBB5;LARP1;PPP4C;TCOF1;PPP2R1A;TMEM88;SUFU;G3BP1;ANXA6;RPLP2;YKT6;POLE;EIF5A;UNC45A;MBD3;PARP1;MDH1;HSPA4;DCAKD;ANXA5;RPS26;EIF3L;LPCAT4;FASN;RPL29;PKIG;ALDOA;ANAPC1
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Markers In Human Blood GSE1751	22/1650	5.001459e-02	2.408839e-01	0	0	1.517184e+00	4.544634e+00	SH3GLB1;NAA50;RPL4;ATF2;COX7B;NPM1;DDX3X;NDUFA5;MDH1;RPL23;CNBP;RPLP0;UBE2J1;EEF1A1;AIMP1;ZMYM2;RHEB;SERBP1;UNC50;RPL26;RPS21;EIF4G2
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Grade 2 Markers In Human Frontal Lobe BA4 (HG-U133A) GSE3790	6/289	5.132700e-02	2.459139e-01	0	0	2.326557e+00	6.908801e+00	HSPA8;ATP5B;CCT2;DLG3;IGFBP2;ACTB
HDSigDB_Mouse_2021	Up-regulated Genes In Cortex Of 10 Mon HD Q140 Mice Vs Q20 GSE78272	6/289	5.132700e-02	2.459139e-01	0	0	2.326557e+00	6.908801e+00	CRABP2;PPP2R1A;ALX4;VIM;ALDOA;YKT6
HDSigDB_Mouse_2021	Pericyte-enriched Genes In Mouse Cortex PMID25186741	2/40	5.227139e-02	2.493377e-01	0	0	5.719491e+00	1.687997e+01	CITED1;IGF2
HDSigDB_Mouse_2021	Neuro2a Htt72Q-ni Vs Htt72Q-i PMID28743452	13/854	5.231335e-02	2.493377e-01	0	0	1.715272e+00	5.060917e+00	HSPA8;RPL41;RARG;SPARC;RPL32;HSPA5;MKI67;FAM149A;EEF1G;PODXL;ALDOA;GAS5;POLE
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Mbnl1/2 KO MEFs Treated With Control siRNA Vs Untreated WT MEFs GSE60487	18/1296	5.302241e-02	2.520625e-01	0	0	1.572883e+00	4.619622e+00	EIF5A;RNASEH2C;HSPA8;CCT2;HSPA5;RPS8;ANXA5;MMP9;FAM149A;ATP5B;TUBB5;ACTC1;TCOF1;DKC1;SERBP1;NF1;ALX4;RPL26
HDSigDB_Mouse_2021	Friedreich Ataxia Markers In Blood Of Asymptomatic Genetic Carriers GSE30933	9/523	5.320787e-02	2.522905e-01	0	0	1.931273e+00	5.665484e+00	CCT3;STIP1;LGALS1;ANXA2;HSPA4;RPLP1;ANXA5;MKI67;ACTB
HDSigDB_Mouse_2021	Down-regulated Soluble Proteins In Striatum Of 12 Wk R6/2 Mice PXD004973	6/292	5.345191e-02	2.527945e-01	0	0	2.301799e+00	6.741908e+00	ACTC1;CRABP1;ANXA6;RPLP2;ACTB;EIF4G2
HDSigDB_Mouse_2021	HDACi-9b Treated PBMCs From Friedreich Ataxia Carriers Vs Controls GSE30933	18/1298	5.366582e-02	2.530245e-01	0	0	1.570256e+00	4.592966e+00	EIF5A;HSPA8;HSP90AB1;RPLP1;BCCIP;HBA-A2;NUBP1;UBE2J1;DUSP14;STIP1;ATP5B;LGALS1;ZMYM2;PCF11;C1QBP;SERBP1;EIF4G2;RRP15
HDSigDB_Mouse_2021	DNA Damage Repair: Cell Survival CHDI110	1/6	5.395221e-02	2.530245e-01	0	0	2.165137e+01	6.321455e+01	PARP1
HDSigDB_Mouse_2021	FOXP1 Regulated Genes In Striatum Of BACHD Mice GSE104990	1/6	5.395221e-02	2.530245e-01	0	0	2.165137e+01	6.321455e+01	CRABP2
HDSigDB_Mouse_2021	Up-regulated Genes In Cortex Of 10 Mon HD Q175 Mice Vs Q20 PMID26900923	12/773	5.405210e-02	2.530245e-01	0	0	1.746936e+00	5.097223e+00	CCT3;HSPA8;SFRP1;TUBB5;DDX3X;HSP90AB1;ANXA5;NF1;POLE;FAM149A;ANAPC1;RRP15
HDSigDB_Mouse_2021	Expression In Mbnl1/2 KO MEFs Treated With Control siRNA Vs Untreated WT MEFs GSE60487	18/1300	5.431475e-02	2.536071e-01	0	0	1.567637e+00	4.566463e+00	EIF5A;RNASEH2C;HSPA8;CCT2;HSPA5;RPS8;ANXA5;MMP9;FAM149A;ATP5B;TUBB5;ACTC1;TCOF1;DKC1;SERBP1;NF1;ALX4;RPL26
HDSigDB_Mouse_2021	Genes Down-Regulated In WT Mice Treated With AAV9-Eif2a-Nme1-EF2a-GFP Vs Control GSE141856	2/41	5.462801e-02	2.544223e-01	0	0	5.572556e+00	1.620058e+01	SERBP1;GAS5
HDSigDB_Mouse_2021	Genes Down-Regulated In Sst/Npy-expressing Interneurons Of HD Patients Vs Control PMID32681824	53/4709	5.692500e-02	2.633417e-01	0	0	1.317319e+00	3.775462e+00	RPL4;ATF2;COX7B;DDX3X;BCCIP;RPL8;SPPL3;ACTB;TUBA1B;TUBB5;ZMYM2;PPP2R1A;PCF11;GUK1;FTH1;C1QBP;ANXA6;RRP15;SH3GLB1;CCT3;1810058I24RIK;CCT2;PARP1;SFRP1;UNC50;RPL29;CRYAB;ANAPC1;POMP;ATP5K;FAM149A;UBE2J1;ATP5B;LARP1;G3BP1;CCT5;RPL19;NAA50;JAG2;RPL41;HSPA5;NDUFA5;MDH1;HSPA4;COX6C;SOD1;AIMP1;DLG3;RHEB;LPCAT4;FASN;NF1;EIF4G2
HDSigDB_Mouse_2021	Expression In Quadriceps Muscle Of HSALR 20B Myotonic Dystrophy Mice (MOE430A Array) GSE14691	17/1218	5.698870e-02	2.633417e-01	0	0	1.577802e+00	4.520248e+00	1810058I24RIK;SPARC;TCF15;CITED1;HSPA4;POMP;HBA-A2;GSPT1;UBE2J1;CDH5;H19;ACTC1;PODXL;SERBP1;G3BP1;PKIG;ANAPC1
HDSigDB_Mouse_2021	Genes Down-Regulated In R6/1 Poor Vs WT GSE135057	33/2720	5.705229e-02	2.633417e-01	0	0	1.393161e+00	3.989717e+00	KCNK5;PLVAP;ALAS2;RARG;PLXND1;CRABP2;CRABP1;CITED4;HBA-A2;CRIP2;ACTB;DUSP14;THBS3;RPS14;GJA1;PODXL;FTH1;0610012G03RIK;KDR;ANXA6;RPLP2;CAR2;BTBD19;NDUFA5;IGF2;COX6C;LPCAT4;FASN;RPL26;CYTB;RPL29;PKIG;CRYAB
HDSigDB_Mouse_2021	Genes Changed In The Heart Of Dox Treated FRDAkd Mice At 16 Wk GSE98790	16/1129	5.711717e-02	2.633417e-01	0	0	1.600394e+00	4.581368e+00	NPM1;SPARC;RPL3;ANXA2;TCF15;RPS5;DCAKD;ANXA5;ACTB;NUBP1;RPS26;TUBA1B;TUBB5;VIM;FKBP4;RPL19
HDSigDB_Mouse_2021	Microglia (Type 2) Gene Module From Human Brain PMID20616000	4/157	5.728078e-02	2.634342e-01	0	0	2.855919e+00	8.167328e+00	CDH5;ANXA2;PODXL;VIM
HDSigDB_Mouse_2021	Mouse Brain Stem Motor Neuron Markers PMID19013282	17/1223	5.875493e-02	2.695382e-01	0	0	1.570838e+00	4.452353e+00	JAG2;1810058I24RIK;RNASEH2C;ANXA2;PARP1;RPL22;POMP;A930005H10RIK;CRIP2;MMP9;SPPL3;UBE2J1;DUSP14;LGALS1;LPCAT4;0610012G03RIK;YKT6
HDSigDB_Mouse_2021	Genes Up-Regulated In Friedreich Ataxia iPSCs Expression Vs HES-2 Cell Line GSE22651	38/3217	5.895546e-02	2.697837e-01	0	0	1.362120e+00	3.856124e+00	ATF2;RPL32;CITED4;CRIP2;RPL8;MKI67;ACTB;NUBP1;UBE2J1;STIP1;TUBA1B;TUBB5;TMEM88;MDK;GUK1;TXNL4A;PHLDA1;POLE;JAG2;UNC45A;CCT3;CAR2;CCT2;TIGD5;RPL22;IGFBP2;ANXA5;KRT8;RPS26;H19;SFRP1;KRT18;DLG3;FASN;RPL26;VIM;ALDOA;EIF4G2
HDSigDB_Mouse_2021	HD Grade 2 Markers In Human Frontal Lobe BA4 (HG-U133A) GSE3790	8/454	5.930790e-02	2.707214e-01	0	0	1.974113e+00	5.576895e+00	HSPA8;ATP5B;CCT2;GJA1;DLG3;IGFBP2;G3BP1;ACTB
HDSigDB_Mouse_2021	HD Grade 2 Markers In Human Caudate Nucleus (HG-U133A) GSE3790	21/1597	6.170333e-02	2.798408e-01	0	0	1.491078e+00	4.153274e+00	CCT2;SPARC;DDX3X;ANXA2;NDUFA5;MDH1;ANXA5;ACTB;FAM149A;ATP5B;GJA1;LGALS1;NASP;PPP2R1A;LPCAT4;SERBP1;G3BP1;ANXA6;VIM;PHLDA1;CRYAB
HDSigDB_Mouse_2021	Glutamatergic Synapse Gene Module From Mouse Brain PMID20616000	5/230	6.175303e-02	2.798408e-01	0	0	2.432154e+00	6.772606e+00	JAG2;MBD3;HSP90AB1;DLG3;CRIP2
HDSigDB_Mouse_2021	Astrocyte Gene Markers PMID17151600	2/44	6.191573e-02	2.798408e-01	0	0	5.173731e+00	1.439322e+01	GJA1;SPARC
HDSigDB_Mouse_2021	Genes Down-Regulated In Inferior Olive Of 5 Week Old Atxn1[154Q/2Q] Vs WT GSE122099	2/44	6.191573e-02	2.798408e-01	0	0	5.173731e+00	1.439322e+01	RPS8;RPLP2
HDSigDB_Mouse_2021	Differentially Expressed Proteins In Cortex Of 6 Mon HD Q175 Mice Vs Q20 PXD005485	1/7	6.265844e-02	2.818094e-01	0	0	1.804189e+01	4.997707e+01	CRYAB
HDSigDB_Mouse_2021	Markers Present In Vip Chat GABAergic Neurons PMID26727548	1/7	6.265844e-02	2.818094e-01	0	0	1.804189e+01	4.997707e+01	PHLDA1
HDSigDB_Mouse_2021	Genes Changed In iSPNs Of 6 Mon HdhQ170 Vs HdhQ20 PMID32681824	41/3531	6.283398e-02	2.819080e-01	0	0	1.341227e+00	3.711522e+00	RNASEH2C;PLVAP;SPARC;DDX3X;HSP90AB1;CITED4;BCCIP;SLC2A1;A930005H10RIK;CRIP2;RPL8;FAM149A;UBE2J1;DUSP14;THBS3;ATP5B;GJA1;TUBA1B;LARP1;TCOF1;PPP2R1A;G3BP1;TXNL4A;SNX5;SH3GLB1;MBD3;NPM1;PARP1;DCAKD;RPL22;ANXA5;EEF1A1;AIMP1;LPCAT4;NCL;UNC50;VIM;1700030K09RIK;CYTB;PKIG;GAS5
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Markers In Human Blood GSE1751	20/1509	6.316842e-02	2.827172e-01	0	0	1.501007e+00	4.145708e+00	UNC45A;MBD3;PLVAP;CITED1;DCAKD;IGFBP2;MMP9;FAM149A;STIP1;LARP1;NASP;DLG3;PPP2R1A;DKC1;GUK1;ANXA6;ALX4;RPLP2;ALDOA;YKT6
HDSigDB_Mouse_2021	Expression In Quadriceps Muscle Of HSALR 41 Myotonic Dystrophy Mice (MOE430A Array) GSE14691	10/625	6.379532e-02	2.844286e-01	0	0	1.794318e+00	4.938099e+00	CDH5;H19;GJA1;SPARC;KRT18;ACTC1;TCF15;PKIG;ACTB;UBE2J1
HDSigDB_Mouse_2021	Genes Changed In Mural Cells Of HD Patients Vs Control PMID32681824	14/969	6.386080e-02	2.844286e-01	0	0	1.626449e+00	4.474442e+00	CAR2;RPL41;SPARC;HSPA5;HSPA4;IGFBP2;ACTB;EEF1A1;STIP1;FTH1;CYTB;RPL29;FKBP4;PHLDA1
HDSigDB_Mouse_2021	Mouse Direct Pathway Spiny Projection Neuron Markers PMID30811995	8/462	6.428998e-02	2.856468e-01	0	0	1.938526e+00	5.319997e+00	AIMP1;ATP5B;RPL3;HSPA5;HSPA4;CNBP;POMP;HSPE1
HDSigDB_Mouse_2021	Genes Changed In Blood From The 75 Wk MJD84.2 Mice GSE108069	38/3241	6.456032e-02	2.861550e-01	0	0	1.349963e+00	3.699108e+00	RNASEH2C;RARG;PLXND1;SLC2A1;CRIP2;RPL8;ACTB;NUBP1;ATP5B;TUBA1B;TUBB5;LARP1;PPP4C;TCOF1;PPP2R1A;TMEM88;SUFU;G3BP1;ANXA6;RPLP2;YKT6;POLE;EIF5A;UNC45A;MBD3;PARP1;MDH1;HSPA4;DCAKD;ANXA5;RPS26;EIF3L;LPCAT4;FASN;RPL29;PKIG;ALDOA;ANAPC1
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In 10 Wk Frataxin KO Friedreich Ataxia Mice GSE31208	26/2083	6.669787e-02	2.949171e-01	0	0	1.420694e+00	3.846645e+00	RNASEH2C;ATP5K;CRIP2;PHB2;TUBA1B;ZMYM2;TMEM88;PODXL;GUK1;0610012G03RIK;RPLP2;TXNL4A;1810058I24RIK;CAR2;NDUFA5;MDH1;DCAKD;HSPE1;COX6C;MYL7;RHEB;SERBP1;UNC50;FKBP4;PKIG;RPS21
HDSigDB_Mouse_2021	Vehicle Treated PBMCs From Friedreich Ataxia Carriers Vs Controls GSE30933	15/1067	6.783348e-02	2.992174e-01	0	0	1.583121e+00	4.259704e+00	EIF5A;HSPA8;RPLP1;BCCIP;NUBP1;UBE2J1;STIP1;ATP5B;LGALS1;DKC1;PCF11;C1QBP;SERBP1;EIF4G2;RRP15
HDSigDB_Mouse_2021	Up-regulated Genes In DCLK3<WT> Vs DCLK3<K543M> Overexpressing Neurons GSE104091	2/47	6.951238e-02	3.054827e-01	0	0	4.828083e+00	1.287288e+01	ANXA5;MKI67
HDSigDB_Mouse_2021	Genes Down-Regulated In Astrocytes Of HdhQ170 Vs HdhQ20 PMID32681824	3/103	6.959489e-02	3.054827e-01	0	0	3.267845e+00	8.709017e+00	RPS15;ATP5K;DUSP14
HDSigDB_Mouse_2021	Differentially Expressed Genes In Cerebellum Of 10 Mon HD Q140 Mice Vs Q20 GSE78270	17/1252	6.975327e-02	3.054827e-01	0	0	1.531562e+00	4.078229e+00	SH3GLB1;CAR2;PLVAP;RARG;SPARC;PLXND1;SLC2A1;HSPE1;NUBP1;GJA1;ZMYM2;PODXL;MDK;NCL;FTH1;CRYAB;POLE
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Quadriceps Muscle Of HSALR 20B Myotonic Dystrophy Mice GSE38962	9/553	7.024245e-02	3.068926e-01	0	0	1.821933e+00	4.838693e+00	AIMP1;EIF5A;CCT3;PLVAP;ACTC1;MDH1;SERBP1;VIM;MMP9
HDSigDB_Mouse_2021	Genes Down-Regulated In Friedreich Ataxia iPSCs Expression Vs HSF6 Cell Line GSE22651	26/2096	7.071447e-02	3.082210e-01	0	0	1.410738e+00	3.737193e+00	COX7B;RPL3;DDX3X;CRABP2;RPLP1;BCCIP;RASIP1;RPS15;RPS14;MED11;MDK;CHEK2;KDR;SNX5;UNC45A;CCT3;RPL41;HSPA4;RPL23;SOD1;NASP;DLG3;RHEB;FKBP4;CRYAB;ANAPC1
HDSigDB_Mouse_2021	Base Excision Repair Step 3B: Long-Patch DNA Re-synthesis And Ligation CHDI110	1/8	7.128499e-02	3.085093e-01	0	0	1.546370e+01	4.084071e+01	POLE
HDSigDB_Mouse_2021	CA3 Overexpressed Genes Compared To CA1 Ginsberg PMID15861457	1/8	7.128499e-02	3.085093e-01	0	0	1.546370e+01	4.084071e+01	ACTB
HDSigDB_Mouse_2021	Nucleotide Excision Repair Step 4: DNA Re-Synthesis And Ligation CHDI110	1/8	7.128499e-02	3.085093e-01	0	0	1.546370e+01	4.084071e+01	POLE
HDSigDB_Mouse_2021	Down-regulated Genes In Pons Of ATXN3-dupKI HET Mice GSE117605	18/1348	7.159039e-02	3.091020e-01	0	0	1.507147e+00	3.974038e+00	RPL4;ATF2;COX7B;ALAS2;RPL32;TCF15;RPS5;DCAKD;HBA-A2;COX6C;MKI67;WDR89;NASP;FTH1;NF1;CYTB;CRYAB;RPL19
HDSigDB_Mouse_2021	Metabolic Pathways Genes Enriched In Astrocytes Vs Neurons PMID17989291	2/48	7.210939e-02	3.106121e-01	0	0	4.722886e+00	1.241916e+01	MDH1;ALDOA
HDSigDB_Mouse_2021	Friedreich Ataxia iPSCs Expression Vs H9 Cell Line GSE22651	47/4177	7.311918e-02	3.142241e-01	0	0	1.302985e+00	3.408172e+00	COX7B;SPARC;RPL3;DDX3X;CRABP2;RPL32;RPLP1;CRABP1;CITED4;BCCIP;SLC2A1;CRIP2;PHB2;SPPL3;ACTB;UBE2J1;TUBB5;TMEM88;MDK;ANXA6;SNORD34;PHLDA1;CCT5;NAA50;JAG2;EIF5A;UNC45A;CCT3;CCT2;RPL41;ANXA2;HSPA4;RPL23;CNBP;IGFBP2;KRT8;HSPE1;RPS26;EEF1G;SFRP1;DLG3;FASN;NEDD4;RPL26;VIM;ALDOA;ANAPC1
HDSigDB_Mouse_2021	Expression In Striatum Of 90 D HdhQ111 HD Mice With mGluR5 WT Background GSE50379	4/172	7.468205e-02	3.196813e-01	0	0	2.598942e+00	6.742995e+00	SFRP1;RPL26;CRYAB;GAS5
HDSigDB_Mouse_2021	Genes Down-Regulated In Myotonic Dystrophy 1 Markers In Human Myoblasts GSE22498	2/49	7.473747e-02	3.196813e-01	0	0	4.622165e+00	1.198885e+01	H19;ACTC1
HDSigDB_Mouse_2021	Differentially Expressed Soluble Proteins In Striatum Of 5 Wk R6/2 Mice PXD004973	2/50	7.739583e-02	3.295159e-01	0	0	4.525641e+00	1.158031e+01	PCF11;EIF4G2
HDSigDB_Mouse_2021	Genes Up-Regulated In CAG Length-Dependent Genes In 10 Mon Mouse Liver PMID26900923	2/50	7.739583e-02	3.295159e-01	0	0	4.525641e+00	1.158031e+01	H19;ACTC1
