Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
HDSigDB_Mouse_2021	Expression In NSCs Lines HD109i.1 And HD60i.4 From HD Patients GSE37517	40/4288	8.046787e-02	3.274771e-01	0	0	1.323442e+00	3.334938e+00	TNFAIP8;SPARC;BEX1;AHNAK;CRABP2;DOCK8;CRABP1;SLC2A1;CPOX;SLC2A3;FURIN;CRIP2;CNN2;CCND3;KDR;GRB10;RPL13;TMPO;PEG3;ARG1;KRT8;IGF2;AIG1;COX6C;SENP3;ZWINT;DLK1;DHODH;RPS26;H19;ACTC1;DKC1;HAND2;TSPAN18;NEDD4;RPS20;HOXD4;PPIG;CALM2;RPS21
HDSigDB_Mouse_2021	Liver RNA M38 Module (Plum1) PMID26900923	8/594	8.145500e-02	3.307511e-01	0	0	1.838994e+00	4.611653e+00	TUBB5;KRT18;ACTC1;CBS;CRIP2;WDR89;MEST;SNRPA
HDSigDB_Mouse_2021	Genes Changed In Microglia Vs Macrophages PMID28671693	12/1013	8.197837e-02	3.317687e-01	0	0	1.625540e+00	4.065963e+00	CNN2;EIF5A;SPARC;AHNAK;ANXA2;PRDX1;PMP22;GRB10;SLC2A3;VIM;CALM2;MEST
HDSigDB_Mouse_2021	NMDA-independent Presynaptic Long-Term Potentiation In HD CHDI111	2/63	8.207200e-02	3.317687e-01	0	0	4.354274e+00	1.088638e+01	CALM2;ACTB
HDSigDB_Mouse_2021	Expression In PC12 Cells With AR10Q Upon Ligand Stimulation GSE50383	3/135	8.254989e-02	3.329574e-01	0	0	3.027795e+00	7.552387e+00	HAND2;MEST;TRIM67
HDSigDB_Mouse_2021	Up-regulated Proteins In The Cortex Of R6/2 Vs WT PXD008099	2/64	8.431428e-02	3.388807e-01	0	0	4.283828e+00	1.059478e+01	DKC1;VIM
HDSigDB_Mouse_2021	Genes Changed In dSPNs Of zQ175DN Vs HdhQ20 PMID32681824	13/1127	8.452473e-02	3.388807e-01	0	0	1.584283e+00	3.914306e+00	COX7B;AHNAK;PEG3;SLC41A1;CRIP2;ZWINT;ETV5;DRAP1;UBB;PRDX1;FLYWCH1;PFN1;UBQLN4
HDSigDB_Mouse_2021	Genes Down-Regulated In CAG Length-Dependent Genes In 6 Mon Mouse Striatum PMID26900923	34/3572	8.457984e-02	3.388807e-01	0	0	1.339725e+00	3.309201e+00	BEX1;AHNAK;CRABP2;CCNF;SLC41A1;CRIP2;WDR89;RASIP1;ACTB;CDH5;MDK;CCDC85B;CBS;FTH1;KDR;UBQLN4;EIF5A;ACTR2;WDR18;IGF2;SENP3;COPZ1;DKC1;NCL;RPA3;NDUFS4;PMP22;TSR1;ESAM;RPL29;CALM2;PRRT4;DCTPP1;MYH7
HDSigDB_Mouse_2021	Cortex RNA M5 Module (Green) PMID26900923	13/1128	8.497033e-02	3.396938e-01	0	0	1.582778e+00	3.902264e+00	WDR18;RPLP1;VEGFB;RASIP1;RPS26;FAM189B;TRAPPC6A;ABI3;EEF1D;MDK;CCDC85B;FLYWCH1;SNRPA
HDSigDB_Mouse_2021	Genes Up-Regulated In Inferior Olive Of 5 Week Old ATXN1[82Q] Vs WT GSE122099	2/65	8.657512e-02	3.441915e-01	0	0	4.215617e+00	1.031453e+01	KRT18;VIM
HDSigDB_Mouse_2021	Liver RNA M5 Module (Green) PMID26900923	4/221	8.671805e-02	3.441915e-01	0	0	2.461770e+00	6.019257e+00	DRAP1;CCDC85B;RPLP1;DCTPP1
HDSigDB_Mouse_2021	Human Blood Methylation Profiling In Fragile X Syndrome GSE41273	1/12	8.695356e-02	3.441915e-01	0	0	1.202303e+01	2.936482e+01	CCDC85B
HDSigDB_Mouse_2021	Up-regulated Genes In Cerebellum Of Dox Treated FRDAkd Mice At 12 Wk GSE98790	1/12	8.695356e-02	3.441915e-01	0	0	1.202303e+01	2.936482e+01	CRIP2
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In VUB05 Line NSCs Vs ESCs GSE34201	36/3825	8.704566e-02	3.441915e-01	0	0	1.326862e+00	3.239297e+00	COX7B;TNFAIP8;BEX1;CRABP2;RPLP1;SLC41A1;SLC2A3;RPL8;RASIP1;PDF;UBB;PRDX1;G3BP1;RPL13;MCMBP;EIF5A;ANXA2;CCDC58;KRT8;HSPE1;AIG1;DLK1;RPS26;H19;TRAPPC6A;KRT18;ACTC1;TMEM54;DKC1;ABI3;SLC25A19;NCL;NDUFAB1;PPIG;RPL29;RPS21
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In H9 Line NSCs Vs ESCs GSE34201	37/3950	8.774545e-02	3.462027e-01	0	0	1.321802e+00	3.216360e+00	YWHAE;SPARC;AHNAK;CRABP1;SLC2A1;CRIP2;ACTB;CDH5;CCND3;UBB;MDK;CCDC85B;GRB10;MEST;UBQLN4;TLE4;ACTR2;RRM1;COG4;PDIA6;COPZ1;ZWINT;ETV5;DLK1;DRAP1;FAM189B;EEF1D;TSPAN18;NEDD4;NDUFS4;PMP22;MAN2B1;FLYWCH1;VIM;RAPGEF5;CALM2;EZH2
HDSigDB_Mouse_2021	Differentially Expressed Genes In ESC Vs iPSCs GSE85347	14/1245	8.811751e-02	3.469148e-01	0	0	1.545548e+00	3.754265e+00	TLE4;BEX1;AHNAK;ANXA2;IGF2;AIG1;RASIP1;FAM189B;TRAPPC6A;CCDC85B;SPECC1L;PMP22;ANO10;VIM
HDSigDB_Mouse_2021	Amygdala And Hippocampal Pyramidal Neuron Gene Module PMID19638972	3/140	8.973433e-02	3.525138e-01	0	0	2.916552e+00	7.031520e+00	ARMC10;SERBP1;SLC2A1
HDSigDB_Mouse_2021	Genes Up-Regulated In Genes Changed In HDACi 106 Vs Vehicle Treated Friedreich Ataxia Patient Blood Cells GSE30933	24/2396	9.027428e-02	3.538674e-01	0	0	1.392386e+00	3.348553e+00	COX7B;RRM1;SPARC;ARL6IP1;DOCK8;RPLP1;RPL22;CPOX;SLC2A3;CRIP2;COX6C;DKC1;ZNHIT3;RPA3;SERBP1;G3BP1;NDUFAB1;MCMBP;FLYWCH1;PPIG;VIM;CALM2;UBQLN4;EZH2
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In WT4 Line NSCs Vs ESCs GSE34201	39/4209	9.115169e-02	3.553372e-01	0	0	1.309269e+00	3.136001e+00	YWHAE;COX7B;SPARC;AHNAK;ARL6IP1;CRABP1;SLC2A1;CRIP2;WDR89;ACTB;CNN2;CCND3;UBB;MDK;GRB10;MEST;UBQLN4;TLE4;ACTR2;RRM1;HSPE1;COPZ1;ZWINT;ETV5;FAM189B;TSPAN18;NEDD4;SPECC1L;NDUFS4;VPS41;PMP22;ESAM;FLYWCH1;PPIG;VIM;PFN1;CALM2;EZH2;MYH7
HDSigDB_Mouse_2021	Differentially Expressed Genes In Cerebellum Of 10 Mon HD Q140 Mice Vs Q20 GSE78270	14/1252	9.120223e-02	3.553372e-01	0	0	1.536231e+00	3.678775e+00	TLE4;SPARC;SLC2A1;HSPE1;SENP3;ABI3;MDK;NCL;FTH1;TSPAN18;PMP22;ESAM;PPIG;UBQLN4
HDSigDB_Mouse_2021	Genes Changed In iSPNs Of zQ175DN Vs HdhQ20 PMID32681824	37/3964	9.135213e-02	3.553372e-01	0	0	1.315932e+00	3.149071e+00	SPARC;DOCK8;SLC2A1;CPOX;SLC41A1;CRIP2;RPL8;PDF;CCDC85B;G3BP1;GRB10;ANO10;MCMBP;POLR2G;UBQLN4;EIF5A;RPS9;RPL41;PEG3;RPS5;COG4;WDR18;CDC25A;COPZ1;DLK1;SLC25A19;NCL;NEDD4;SPECC1L;PMP22;FLYWCH1;VIM;CYTB;PFN1;DCTPP1;SNRPA;MYH7
HDSigDB_Mouse_2021	Genes Down-Regulated In HdhQ150 Vs WT Mice GSE139847	5/316	9.173031e-02	3.553372e-01	0	0	2.151478e+00	5.139670e+00	CCDC85B;CBS;FTH1;PMP22;ACTB
HDSigDB_Mouse_2021	HD Markers In Human Blood GSE1751	30/3115	9.174776e-02	3.553372e-01	0	0	1.347282e+00	3.218268e+00	RPL4;COX7B;TNFAIP8;ARL6IP1;DHX8;CPOX;SLC2A3;CSRP3;ZNHIT3;CCDC85B;MCMBP;TMPO;TLE4;ACTR2;WDR18;VEGFB;PDIA6;CDC25A;DHODH;EEF1A1;DKC1;EEF1D;HAND2;SERBP1;SPECC1L;VPS41;PPIG;PFN1;CALM2;RPS21
HDSigDB_Mouse_2021	Neuron Gene Module From Cerebral Cortex PMID18849986	11/926	9.204852e-02	3.553372e-01	0	0	1.625870e+00	3.878415e+00	ACTR2;RRM1;PEG3;COG4;NDUFS4;GRB10;TSR1;CALM2;PDIA6;SENP3;SNRPA
HDSigDB_Mouse_2021	Genes Down-Regulated In Neuro2a Htt25Q-ni Vs Htt72Q-ni Vs Htt72Q-i: Transcriptional Signature 1 PMID28743452	7/510	9.221847e-02	3.553372e-01	0	0	1.869643e+00	4.456472e+00	DKC1;NCL;RPA3;NEDD4;TSR1;EZH2;TMPO
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In 13 Wk TIF-IA KO HD Mice GSE29647	25/2520	9.221894e-02	3.553372e-01	0	0	1.380062e+00	3.289501e+00	TNFAIP8;SPARC;AHNAK;CRABP2;DOCK8;SLC2A1;CNN2;CCND3;CBS;PRDX1;RPL13;ANO10;TMPO;RRM1;ANXA2;CCDC58;CDC25A;ZWINT;H19;EEF1D;PMP22;ESAM;MAN2B1;PPIG;VIM
HDSigDB_Mouse_2021	Genes Up-Regulated In Microglia Of ALS Model Mice PMID26001565	3/142	9.267941e-02	3.563533e-01	0	0	2.874295e+00	6.836824e+00	ANXA2;FTH1;VIM
HDSigDB_Mouse_2021	Genes Down-Regulated In HDACi 106 Changed Genes In Heart Of WT Mice GSE10745	2/68	9.346504e-02	3.586127e-01	0	0	4.023388e+00	9.536106e+00	MYL7;VIM
HDSigDB_Mouse_2021	Genes Down-Regulated In Spinal Cord Vs Brain Derived OPCs (scRNA-seq) PMID30078729	1/13	9.385118e-02	3.586139e-01	0	0	1.102056e+01	2.607513e+01	RPS20
HDSigDB_Mouse_2021	Differentially Expressed Genes In HD NPCs Vs Control NPCs GSE95343	29/3002	9.386140e-02	3.586139e-01	0	0	1.349313e+00	3.192389e+00	RPL4;YWHAE;SPARC;AHNAK;CRABP2;RPLP1;RPL8;CCND3;G3BP1;RPL13;MEST;RPL41;RPS5;RPL22;EEF1A1;H19;FAM189B;ACTC1;ABI3;EEF1D;NCL;PMP22;RPS20;MAN2B1;CYTB;PFN1;CALM2;RPS21;MYH7
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Striatal Cells Of HdhQ111 HD Mice GSE3583	33/3488	9.468246e-02	3.609894e-01	0	0	1.326994e+00	3.128024e+00	TNFAIP8;AHNAK;BTF3L4;CRIP2;TUBB5;PRDX1;GRB10;IGF2BP1;RPL13;ANO10;MEST;TMPO;TLE4;PEG3;CSNK2A1;COG4;RPL22;AIG1;COX6C;CDC25A;ETV5;DLK1;DRAP1;H19;FRMD5;ARMC10;DKC1;NDUFS4;VPS41;HOXD4;FKBP9;PPIG;RPS21
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In WT4 Line NSCs Vs ESCs GSE34201	36/3858	9.577712e-02	3.629432e-01	0	0	1.312702e+00	3.079247e+00	BEX1;RPLP1;SLC41A1;SLC2A3;RPL8;RASIP1;PDF;UBB;CBS;PRDX1;GRB10;RPL13;ANO10;MEST;CNNM3;EIF5A;ANXA2;CSNK2A1;CCDC58;RPL22;KRT8;VEGFB;AIG1;DLK1;DHODH;RPS26;TRAPPC6A;MYL7;KRT18;ACTC1;ARMC10;TMEM54;ABI3;SLC25A19;RPL29;RPS21
HDSigDB_Mouse_2021	Genes Changed In Inferior Olive Of 5 Week Old Atxn1[154Q/2Q] Vs WT GSE122099	2/69	9.579616e-02	3.629432e-01	0	0	3.963137e+00	9.295668e+00	RPS9;IGF2
HDSigDB_Mouse_2021	Neuron Gene Markers PMID17151600	2/69	9.579616e-02	3.629432e-01	0	0	3.963137e+00	9.295668e+00	FLYWCH1;CALM2
HDSigDB_Mouse_2021	Up-regulated Soluble Proteins In Cerebellum Of 8 Wk R6/2 Mice PXD004973	5/321	9.644888e-02	3.645031e-01	0	0	2.116894e+00	4.950868e+00	DKC1;NCL;PRDX1;NEDD4;COX6C
HDSigDB_Mouse_2021	Genes Up-Regulated In Friedreich Ataxia iPSCs Expression Vs Mel1 P52 Cell Line GSE22651	20/1947	9.661042e-02	3.645031e-01	0	0	1.419919e+00	3.318447e+00	TNFAIP8;AHNAK;CRABP2;KRT8;CRIP2;ZWINT;DLK1;DRAP1;H19;FAM189B;TUBB5;TMEM54;TSPAN18;PMP22;RPL13;MAN2B1;VIM;DCTPP1;UBQLN4;EZH2
HDSigDB_Mouse_2021	Genes Down-Regulated In Neuro2a Htt72Q (72Q-ni+72Q-i) Vs Htt25Q (25Q-ni) PMID28743452	22/2185	9.838089e-02	3.704112e-01	0	0	1.394460e+00	3.233625e+00	RRM1;BTF3L4;CCNF;SENP3;CDC25A;DHODH;PDF;DKC1;MDK;NCL;RPA3;HAND2;NEDD4;G3BP1;MCMBP;TSR1;PPIG;DCTPP1;UBQLN4;EZH2;TMPO;TRIM67
HDSigDB_Mouse_2021	Mouse Cortex Cck Neuron Markers PMID19013282	25/2543	9.978114e-02	3.742032e-01	0	0	1.365644e+00	3.147503e+00	SPARC;CPOX;CRIP2;ZNHIT3;CBS;IGF2BP1;MEST;RPS9;COG4;HSPE1;SENP3;CDC25A;ZWINT;RPS26;TRAPPC6A;DKC1;ABI3;NDUFS4;NDUFAB1;FLYWCH1;PPIG;RPL29;CALM2;RPS21;SNRPA
HDSigDB_Mouse_2021	Genes Up-Regulated In Neuro2a Htt72Q-ni Vs Htt25Q-ni PMID28743452	10/833	9.989778e-02	3.742032e-01	0	0	1.639565e+00	3.776914e+00	CCND3;TRAPPC6A;SPARC;BEX1;UBB;ANXA2;FTH1;SLC2A1;SLC2A3;ETV5
HDSigDB_Mouse_2021	Genes Up-Regulated In Neuro2a Htt25Q-ni Vs Htt72Q-ni Vs Htt72Q-i: Transcriptional Signature 1 PMID28743452	3/147	1.002145e-01	3.742032e-01	0	0	2.773789e+00	6.380941e+00	ANXA2;FTH1;SLC2A1
HDSigDB_Mouse_2021	HD Markers In iPSCs GSE74201	3/147	1.002145e-01	3.742032e-01	0	0	2.773789e+00	6.380941e+00	CDH5;IGF2;ESAM
HDSigDB_Mouse_2021	Genes Up-Regulated In HttQ74 Changed Genes Before Transgene Induction In PC12 Cells GSE10581	1/14	1.006970e-01	3.752312e-01	0	0	1.017231e+01	2.335194e+01	UBB
HDSigDB_Mouse_2021	Genes Changed In Microglia Of AD Model Mice PMID26001565	17/1613	1.011608e-01	3.755344e-01	0	0	1.450927e+00	3.324137e+00	TNFAIP8;SPARC;ANXA2;CSNK2A1;RPLP1;SLC2A1;SLC2A3;CRIP2;AIG1;ACTB;ETV5;TRAPPC6A;UBB;ABI3;TSPAN18;RAPGEF5;CALM2
HDSigDB_Mouse_2021	Genes Up-Regulated In Friedreich Ataxia iPSCs Expression Vs BG03 Cell Line GSE22651	25/2548	1.014778e-01	3.755344e-01	0	0	1.362544e+00	3.117385e+00	SPARC;BEX1;CRABP1;CRIP2;ACTB;TUBB5;MDK;RPL13;ANXA2;KRT8;CDC25A;COPZ1;ZWINT;DHODH;RPS26;DRAP1;FAM189B;KRT18;RPA3;VPS41;VIM;RPL29;RPS21;DCTPP1;EZH2
HDSigDB_Mouse_2021	Oligodendrocyte Gene Module From Human Brain PMID20616000	8/625	1.015353e-01	3.755344e-01	0	0	1.743786e+00	3.988647e+00	TLE4;EEF1D;FTH1;PRDX1;PMP22;CPOX;POLR2G;RAPGEF5
HDSigDB_Mouse_2021	Genes Down-Regulated Upon ZFP mHtt Repressor Treatment In R6/2 Astrocytes PMID31619545	3/148	1.017505e-01	3.755344e-01	0	0	2.754520e+00	6.294717e+00	FTH1;PMP22;SLC41A1
HDSigDB_Mouse_2021	Genes Changed In Striatal Cholinergic Interneurons Of HdhQ170 Vs HdhQ20 PMID32681824	14/1275	1.018152e-01	3.755344e-01	0	0	1.506347e+00	3.441394e+00	RPL4;EIF5A;AHNAK;PEG3;VEGFB;ZWINT;ETV5;FTH1;PRDX1;SPECC1L;NDUFS4;PFN1;CALM2;EZH2
HDSigDB_Mouse_2021	Genes Enriched In Microglia Vs Astrocytes, Oligodendrocytes Or Neurons PMID24316888	3/149	1.032958e-01	3.802210e-01	0	0	2.735515e+00	6.210051e+00	SPARC;ABI3;RAPGEF5
HDSigDB_Mouse_2021	Mouse Indirect Pathway Spiny Projection Neuron Markers PMID30811995	9/735	1.050623e-01	3.844098e-01	0	0	1.669451e+00	3.761609e+00	BEX1;PEG3;IGF2;CRIP2;POLR2G;RPL34-PS1;PFN1;CDC25A;MYH7
HDSigDB_Mouse_2021	Genes Changed In Inferior Olive Of 5 Week Old ATXN1[82Q] Vs WT GSE122099	2/73	1.052829e-01	3.844098e-01	0	0	3.739106e+00	8.417118e+00	KRT18;VIM
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Grade 2 Markers In Human Frontal Lobe (HG-U133A) GSE3790	2/73	1.052829e-01	3.844098e-01	0	0	3.739106e+00	8.417118e+00	YWHAE;PEG3
HDSigDB_Mouse_2021	Mitochondrion-specific Gene Module M4 From Human Brain PMID20616000	2/73	1.052829e-01	3.844098e-01	0	0	3.739106e+00	8.417118e+00	DRAP1;COX7B
HDSigDB_Mouse_2021	PC12 Htt-Q74 Vs PC12 Htt-Q23 Upon 96 H Of Induction PMID28499347	7/530	1.072236e-01	3.869691e-01	0	0	1.796287e+00	4.010821e+00	TRAPPC6A;SPARC;KRT18;KRT8;AIG1;ETV5;DLK1
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Grade 3 Markers In Human Caudate Nucleus (HG-U133A) GSE3790	15/1399	1.072372e-01	3.869691e-01	0	0	1.471518e+00	3.285477e+00	RPS9;TNFAIP8;SPARC;AHNAK;ANXA2;HSPE1;RPL8;EEF1D;PRDX1;SERBP1;SPECC1L;G3BP1;RPL13;VIM;PFN1
HDSigDB_Mouse_2021	Down-regulated Soluble Proteins In Cerebral Cortex Of 5 Wk R6/2 Mice PXD004973	1/15	1.074915e-01	3.869691e-01	0	0	9.445238e+00	2.106612e+01	EEF1D
HDSigDB_Mouse_2021	Genes Down-Regulated In Htt-N171-19Q Changed Genes In Rat Striatal Neurons GSE1918	1/15	1.074915e-01	3.869691e-01	0	0	9.445238e+00	2.106612e+01	AHNAK
HDSigDB_Mouse_2021	Genes Up-Regulated In Myotonic Dystrophy 1 Markers In Human Myoblasts GSE22498	1/15	1.074915e-01	3.869691e-01	0	0	9.445238e+00	2.106612e+01	RAPGEF5
HDSigDB_Mouse_2021	Insoluble Proteins Enriched In Hippocampus Of 8 Wk R6/2 Mice Vs WT PMID29166617	1/15	1.074915e-01	3.869691e-01	0	0	9.445238e+00	2.106612e+01	UBB
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Grade 0 Markers In Human Frontal Lobe BA4 (HG-U133A) GSE3790	4/239	1.075241e-01	3.869691e-01	0	0	2.271125e+00	5.064700e+00	TLE4;CSNK2A1;SLC2A3;SENP3
HDSigDB_Mouse_2021	Differentially Expressed Genes In The Liver Of 6 Mon HD Q140 Mice Vs Q20 GSE78273	2/74	1.076932e-01	3.869691e-01	0	0	3.686987e+00	8.216335e+00	FKBP9;UBQLN4
HDSigDB_Mouse_2021	Expression In VUB01 Vs VUB03 hESCs GSE7179	5/333	1.082667e-01	3.882593e-01	0	0	2.038193e+00	4.531225e+00	EIF5A;PEG3;CCDC58;GRB10;SLC2A3
HDSigDB_Mouse_2021	Striatum RNA M11 Module (Greenyellow) PMID26900923	4/240	1.087412e-01	3.891904e-01	0	0	2.261386e+00	5.017528e+00	CDH5;CBS;FTH1;PMP22
HDSigDB_Mouse_2021	Genes Up-Regulated In CAG Length-Dependent Proteins In 6 Mon Mouse Striatum PMID26900923	9/742	1.096528e-01	3.916791e-01	0	0	1.652902e+00	3.653635e+00	DRAP1;FRMD5;EEF1D;COG4;RPA3;SERBP1;CPOX;VIM;CNNM3
HDSigDB_Mouse_2021	Genes Down-Regulated In HttQ74 Changed Genes Before Transgene Induction In PC12 Cells GSE10581	2/75	1.101183e-01	3.917963e-01	0	0	3.636297e+00	8.022397e+00	SPECC1L;FLYWCH1
HDSigDB_Mouse_2021	Genes Up-Regulated In Myotonic Dystrophy 1 And 2 Markers In Human Skeletal Muscle E-D-7014	2/75	1.101183e-01	3.917963e-01	0	0	3.636297e+00	8.022397e+00	PMP22;CALM2
HDSigDB_Mouse_2021	Genes Down-Regulated In Oligodendrocytes Of zQ175DN Vs WT PMID32681824	2/76	1.125578e-01	3.996907e-01	0	0	3.586976e+00	7.834989e+00	FRMD5;FTH1
HDSigDB_Mouse_2021	HttQ74 Changed Genes After 5 D Of Induction In PC12 Cells GSE10581	8/641	1.129016e-01	4.001270e-01	0	0	1.698295e+00	3.704387e+00	TLE4;UBB;CCDC58;SPECC1L;IGF2;CPOX;ANO10;FURIN
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Grade 4 Markers In Human Caudate Nucleus (HG-U133A) GSE3790	6/438	1.148978e-01	4.045328e-01	0	0	1.859866e+00	4.024214e+00	AHNAK;EEF1D;PRDX1;RPLP1;SERBP1;PPIG
HDSigDB_Mouse_2021	Down-regulated Genes In The Heart Of Dox Treated FRDAkd Mice At 3 Wk GSE98790	2/77	1.150114e-01	4.045328e-01	0	0	3.538971e+00	7.653818e+00	AHNAK;ANO10
HDSigDB_Mouse_2021	Genes Up-Regulated In The Astrocytes Of zQ175 KI Mice Vs WT At 2 Month Old GSE124846	2/77	1.150114e-01	4.045328e-01	0	0	3.538971e+00	7.653818e+00	ABI3;EZH2
HDSigDB_Mouse_2021	Differentially Expressed Genes In White Adipose Gonadal Tissue Of HD Q175 Mice PMID26900923	43/4794	1.150383e-01	4.045328e-01	0	0	1.265258e+00	2.736108e+00	YWHAE;COX7B;ARL6IP1;RPLP1;SLC41A1;RPL8;RASIP1;OSGEP;PDF;UBB;ZNHIT3;CCDC85B;PRDX1;KDR;RPL13;POLR2G;UBQLN4;EIF5A;RPS9;RPL41;CSNK2A1;CCDC58;RPL22;KRT8;IGF2;HSPE1;AIG1;COX6C;SENP3;COPZ1;ETV5;DRAP1;H19;ARMC10;EEF1D;NDUFS4;NDUFAB1;RPS20;MAN2B1;HOXD4;MIR3064;RAPGEF5;RPS21
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Quadriceps Muscle Of 3 Mon Mbnl1 KO Myotonic Dystrophy Mice GSE14691	8/645	1.158481e-01	4.062941e-01	0	0	1.687280e+00	3.636890e+00	H19;BEX1;KRT18;ANXA2;IGF2;SLC2A1;VIM;AIG1
HDSigDB_Mouse_2021	Microglia (Type 2) Gene Module From Human Brain PMID20616000	3/157	1.159879e-01	4.062941e-01	0	0	2.592357e+00	5.584636e+00	CDH5;ANXA2;VIM
HDSigDB_Mouse_2021	Down-regulated Soluble Proteins In Cerebral Cortex Of 8 Wk R6/2 Mice PXD004973	9/752	1.164046e-01	4.069667e-01	0	0	1.629803e+00	3.505190e+00	YWHAE;ACTC1;EEF1D;SERBP1;G3BP1;RPS20;CALM2;ACTB;TMPO
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In VUB05 Line NSCs Vs ESCs GSE34201	37/4055	1.173103e-01	4.091419e-01	0	0	1.278778e+00	2.740337e+00	TNFAIP8;SPARC;AHNAK;CRABP1;CCNF;SLC2A1;CRIP2;ACTB;CDH5;CCND3;UBB;MDK;CCDC85B;GRB10;POLR2G;MEST;UBQLN4;TLE4;RRM1;COG4;VEGFB;COPZ1;ZWINT;ETV5;DLK1;FAM189B;EEF1D;TSPAN18;NEDD4;NDUFS4;PMP22;MAN2B1;FLYWCH1;FKBP9;VIM;CALM2;EZH2
HDSigDB_Mouse_2021	Expression In SA01 Vs VUB03 MPCs GSE7177	2/78	1.174786e-01	4.091419e-01	0	0	3.492229e+00	7.478604e+00	RPS26;COX7B
HDSigDB_Mouse_2021	Genes Up-Regulated In Friedreich Ataxia iPSCs Expression Vs Miz4 Stem Cell Line GSE22651	31/3320	1.180662e-01	4.103991e-01	0	0	1.300699e+00	2.778957e+00	SPARC;DHX8;SLC41A1;FURIN;CRIP2;RASIP1;ACTB;CNN2;TUBB5;MDK;ANO10;MCMBP;UBQLN4;EIF5A;ANXA2;PEG3;KRT8;CDC25A;DLK1;DHODH;RPS26;DRAP1;H19;FAM189B;FRMD5;EEF1D;NCL;VPS41;TSR1;MAN2B1;VIM
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In SIVF020 Line NSCs Vs ESCs GSE34201	37/4060	1.188648e-01	4.123835e-01	0	0	1.276786e+00	2.719258e+00	TNFAIP8;CRABP2;RPLP1;SLC41A1;SLC2A3;RPL8;RASIP1;UBB;CBS;PRDX1;KDR;RPL13;ANO10;MEST;EIF5A;RPS9;ANXA2;CSNK2A1;WDR18;CCDC58;RPL22;KRT8;AIG1;DLK1;DHODH;RPS26;H19;FRMD5;TRAPPC6A;MYL7;KRT18;ACTC1;ARMC10;TMEM54;SLC25A19;RPL29;RPS21
HDSigDB_Mouse_2021	PD Changed Genes In Human Prefrontal Cortex PMID29375298	18/1770	1.194192e-01	4.135145e-01	0	0	1.397956e+00	2.970817e+00	ACTR2;RRM1;PEG3;CSNK2A1;RPLP1;BTF3L4;VEGFB;SLC41A1;FURIN;RASIP1;H19;CCND3;ARMC10;TMEM54;SPECC1L;ESAM;RPS21;SNRPA
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In The Heart Of Mice Inducibly Expressing Celf1 For 72 H GSE56185	14/1311	1.198981e-01	4.138022e-01	0	0	1.461700e+00	3.100431e+00	TNFAIP8;DOCK8;SLC2A1;FURIN;CRIP2;AIG1;OSGEP;FAM189B;CCND3;FRMD5;CSRP3;MYL7;ACTC1;MAN2B1
HDSigDB_Mouse_2021	Down-regulated Genes In LPS, TAT, Or DAQ Activated Microglia PMID16384912	2/79	1.199592e-01	4.138022e-01	0	0	3.446701e+00	7.309086e+00	KDR;MAN2B1
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Markers In Human Fibroblasts GSE45516	12/1087	1.204942e-01	4.147735e-01	0	0	1.507700e+00	3.190524e+00	TRAPPC6A;KRT18;AHNAK;EEF1D;CCDC85B;CBS;WDR18;GRB10;SLC2A3;FLYWCH1;DCTPP1;ETV5
HDSigDB_Mouse_2021	Differentially Expressed Insoluble Proteins In Hippocampus Of 12 Wk R6/2 Mice PXD004973	3/160	1.208926e-01	4.147735e-01	0	0	2.542434e+00	5.371789e+00	UBB;EEF1D;VIM
HDSigDB_Mouse_2021	Genes Changed In Cerebellum Of Dox Treated FRDAkd Vs WT Mice At 3 Wk GSE98790	1/17	1.209279e-01	4.147735e-01	0	0	8.263750e+00	1.745768e+01	PDIA6
HDSigDB_Mouse_2021	Genes Changed In 4-Deoxypyridoxine Treated STHdhQ111 Vs Control GSE129143	15/1428	1.214827e-01	4.158886e-01	0	0	1.439053e+00	3.033501e+00	RPL4;RRM1;AHNAK;RPS5;RPL22;SLC41A1;HSPE1;RPS26;FTH1;SPECC1L;RPS20;PPIG;VIM;RPL29;DCTPP1
HDSigDB_Mouse_2021	Constitutive And Activity-Dependent Synaptic AMPA Receptor Delivery In HD CHDI114	2/80	1.224528e-01	4.179079e-01	0	0	3.402340e+00	7.145015e+00	CALM2;ACTB
