Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes
HDSigDB_Mouse_2021	Genes Down-Regulated In Non-myotonic Dystrophy Markers In Human Skeletal Muscle GSE48828	3.726219e-03	3.323857e-02	0	0	1.716019e+00	9.596601e+00	RPL4;YWHAE;IFITM1;AUP1;RPL8;ECSIT;MRPL33;ANAPC11;PRDX2;HSPH1;TRIM28;SNRPD2;BLOC1S1;RPS2;RPL18;POLR2J;CCT5;SNX6;CCT3;TEAD4;CCT2;XBP1;TPRA1;D8ERTD738E;ANXA2;RASL10B;RARRES2;TFIP11;SLC16A10;MIF;PDZK1IP1;KARS;CDK4;BLVRB;ALDOA
HDSigDB_Mouse_2021	Up-regulated Genes In Control Neurons Vs DCLK3<K543M> Overexpressing Neurons GSE104091	3.757722e-03	3.336295e-02	0	0	1.515825e+00	8.464280e+00	RPL4;YWHAE;COX7B;IFITM1;SPARC;HSP90AB1;SIX1;NRARP;RPL8;ECSIT;1110065P20RIK;MRPL33;TRIM28;SNRPD2;MDK;SLC39A6;CPNE3;EIF5A;PRMT7;D8ERTD738E;ANXA2;RPS5;RPL22;RHOA;KARS;DAD1;COL4A1;NCL;TNNT2;SRSF2;TIMELESS;RPL26;NAPB;CRABP1;ATP5K;PDXP;MTIF2;PTN;HSP90B1;PRDX2;HECTD1;FIP1L1;BLOC1S1;MIER3;TNRC18;RPL18;POLR2J;XBP1;ARHGAP29;PA2G4;COX6C;COL1A1;NAGK;CDK4;GOLGB1;SMOC1;HNRNPA2B1;SNAI1;SFXN1;VIM;OCIAD2;INTS9;CNIH2;RPS21
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Friedreich Ataxia And Normal iPSCs-derived Neurons Vs Fetal Human Tissues GSE65399	3.800867e-03	3.358906e-02	0	0	1.668394e+00	9.297169e+00	NAPB;ANKRD11;CRABP1;RPLP0;PDXP;CRMP1;NRARP;FBXO45;PTN;RPL8;1110065P20RIK;ANAPC11;PRDX2;YWHAQ;MDK;MAGOH;SLC39A6;SERF1;LBR;MEST;POLR2J;CCT3;CCT2;ZFHX3;1110008P14RIK;RFC4;SNHG6;SOX11;DHCR24;SBK1;NASP;SMOC1;TIMELESS;NHP2;CTNNB1;SFXN1;VIM;ALDOA;CNIH2
HDSigDB_Mouse_2021	Genes Down-Regulated In Mouse Spinal Cord Derived OPCs From P7 Vs E13.5 Mice PMID30078729	3.827445e-03	3.359610e-02	0	0	1.639392e+00	9.124130e+00	DOCK6;HCN4;IFITM1;SPARC;CRABP1;CRMP1;SIX1;HBA-A2;DBI;CRIP2;TTC28;CDH5;GJA1;MDK;TMEM88;GLIPR2;TNRC18;MEST;PDLIM4;NINL;ZFHX3;EGFL7;ANXA2;ARG1;RARRES2;IGF2;ARHGAP29;PCOLCE;SOX11;IGF2R;COL1A1;H19;LARS2;GSTA4;PLSCR3;COL4A1;TNNT2;DLC1;CYP2S1;SNAI1;ESAM;VIM
HDSigDB_Mouse_2021	Friedreich Ataxia iPSCs Expression Vs MR90C2P27 Cell Line GSE22651	3.837029e-03	3.359610e-02	0	0	1.529763e+00	8.510160e+00	DOCK6;SPARC;RPLP1;DBI;TTC28;UPK1A;TRIM28;SNRPD2;MDK;TMEM88;FTH1;NINL;CCT3;CCT2;ANXA2;RPL23;TMOD3;RPL22;SOX11;TOX2;DAD1;BLVRB;BIRC6;RPL26;ALDOA;HBB-Y;NAPB;SF3B2;RNASEK;LUZP1;CRABP1;ATP5K;PDXP;CRIP2;RFNG;CRIP1;UNG;PRDX2;LDHA;SAMM50;PLCG2;SERF1;MEST;POLR2J;SNX6;INSR;1110004F10RIK;APLN;RPS26;COL1A1;SMU1;H19;PSMC5;LSM6;SNAI1;CTNNB1;ESAM;ACO1;VIM;CNIH2
HDSigDB_Mouse_2021	Up-regulated Soluble Proteins In Hippocampus Of 5 Wk R6/2 Mice PXD004973	3.914448e-03	3.411675e-02	0	0	5.145918e+00	2.852424e+01	SF3B2;ZFHX3;SMOC1;TIMELESS;ESAM
HDSigDB_Mouse_2021	Genes Changed In Astrocytes Of HdhQ170 Vs HdhQ20 PMID32681824	4.081597e-03	3.541111e-02	0	0	2.293571e+00	1.261755e+01	COX8A;NAPB;LUZP1;ATP5K;MIF;UQCRH;RPS15;HECTD1;HSPH1;DAD1;NCL;TNNT2;BIRC6;CYTB;CNIH2
HDSigDB_Mouse_2021	Cortex RNA M28 Module (Skyblue) PMID26900923	4.135104e-03	3.571226e-02	0	0	2.850959e+00	1.564675e+01	COL1A1;CDH5;IFITM1;ANXA2;IGF2;SNAI1;PCOLCE;VIM;LBR;CRIP1
HDSigDB_Mouse_2021	Expression In 13 Wk TIF-IA KO HD Mice GSE29647	4.490798e-03	3.853195e-02	0	0	1.479514e+00	7.997844e+00	IFITM1;SPARC;HSP90AB1;PLXND1;RPLP0;NRARP;DBI;ECSIT;TTC28;GJA1;SALL1;RPS18;GLIPR2;MAGOH;SLC39A6;CPNE3;LBR;COX8A;EGFL7;RFC4;D8ERTD738E;ANXA2;PARP1;RPL23;TMOD3;PCOLCE;SOX11;TFIP11;RHOA;DHDDS;TMEM33;NCL;TNNT2;TIMELESS;NHP2;ALDOA;NAPB;SF3B2;CRABP1;ATP5K;PDXP;FBXO45;CRIP2;RFNG;CRIP1;CAMKK1;PRDX2;LDHA;PLCG2;RPL18;MEST;PDLIM4;SNX6;CAR2;XBP1;MDH1;RARRES2;SNHG6;HNRNPL;H19;SBK1;NASP;SMOC1;CYP2S1;HNRNPA2B1;CTNNB1;ESAM;SFXN1;ACO1;VIM;CNIH2
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Normal iPSCs-derived Neurons Vs iPSCs GSE65399	4.515730e-03	3.853195e-02	0	0	1.598276e+00	8.630991e+00	IFITM1;HSP90AB1;LUZP1;RPLP1;HBA-A2;MTIF2;RPL8;UQCRH;RASIP1;HSP90B1;UNG;RPS15;GJA1;LDHA;UPK1A;TRIM28;PLCG2;MEST;CCT3;TEAD4;RFC4;ANKRD27;MDH1;PARP1;PUS1;RARRES2;SLC16A10;PA2G4;MIF;WBP11;RPS26;HNRNPL;LARS2;SLC25A39;LSM6;NASP;TMEM33;NCL;CYP2S1;NHP2;BLVRB;ACO1;OCIAD2;RPL29;RPS21
HDSigDB_Mouse_2021	Genes Changed In Inferior Olive Of 5 Week Old Atxn1[154Q/2Q] Vs WT GSE122099	4.522435e-03	3.853195e-02	0	0	6.477637e+00	3.497085e+01	COL1A1;IGF2;RPLP2;PCOLCE
HDSigDB_Mouse_2021	Genes Changed In Microglial Cells Of HD Patients Vs Control PMID32681824	4.555161e-03	3.854882e-02	0	0	2.049861e+00	1.105181e+01	ZFHX3;HSP90AB1;RPL32;HSPA5;RPLP1;ANKRD11;INSR;SLC16A10;HSP90B1;TTC28;EEF1A1;HSPH1;FTH1;HNRNPA2B1;PLCG2;TNRC18;CYTB;RPL29;SNX6
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Grade 3 Markers In Human Caudate Nucleus (HG-U133A) GSE3790	4.564992e-03	3.854882e-02	0	0	1.837936e+00	9.905259e+00	IFITM1;SPARC;RPLP0;DBI;RPL8;CRIP1;UNG;GJA1;SALL1;RNPEP;CPNE3;LBR;PDLIM4;SNX6;SRRM2;CAR2;GPX1;ANXA2;RPL23;RARRES2;INSR;ARHGAP29;IGF2R;NASP;DAD1;VIM
HDSigDB_Mouse_2021	Genes Up-Regulated In Corticostriatal Projection Neurons Of R6/2 Vs WT PMID32681824	4.780381e-03	4.018905e-02	0	0	2.411272e+00	1.288399e+01	CCT3;CCT2;RNASEK;RPL23;SOX11;EEF1A1;TOX2;FTH1;RNPEP;SLC39A6;SFXN1;CYTB;SNX6
HDSigDB_Mouse_2021	Down-regulated Genes In Htt-null mESCs GSE92905	4.863631e-03	4.070881e-02	0	0	6.336452e+00	3.374775e+01	LARS2;ANXA2;COL4A1;RPL34-PS1
HDSigDB_Mouse_2021	Genes Up-Regulated In HD Grade 2 Markers In Human Caudate Nucleus (HG-U133A) GSE3790	5.255172e-03	4.363929e-02	0	0	2.110731e+00	1.107826e+01	SRRM2;IFITM1;SPARC;ANXA2;RARRES2;INSR;ARHGAP29;DBI;UNG;GJA1;SALL1;NASP;CPNE3;VIM;LBR;PDLIM4;SNX6
HDSigDB_Mouse_2021	Genes Up-Regulated In Selisistat Treated STHdhQ111 Vs Control GSE129143	5.259683e-03	4.363929e-02	0	0	9.477347e+00	4.973413e+01	LARS2;SNRNP70;MALAT1
HDSigDB_Mouse_2021	Genes Down-Regulated In iSPNs Of 9 Wks R6/2 Vs WT PMID32681824	5.365008e-03	4.431963e-02	0	0	1.629825e+00	8.520493e+00	YWHAE;COX7B;RPL32;PLXND1;ANKRD11;ATP5K;HNRNPU;CRIP2;ECSIT;UQCRH;CAMKK1;HSP90B1;UNG;RPS15;HSPH1;TMEM88;SNRNP70;1700037C18RIK;POLR2J;EIF5A;XBP1;GPX1;RASL10B;DHCR24;CWC15;MIF;COX6C;WBP11;RPS26;HNRNPL;KARS;CDK4;CYP2S1;NHP2;ESAM;RPL29;CNIH2;SRSF9;TOMM6
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Cerebellum Of Spinocerebellar Ataxia 1 Mice GSE9914	5.496639e-03	4.521045e-02	0	0	1.770200e+00	9.211446e+00	NAPB;HSP90AB1;PLXND1;LUZP1;RPLP0;CTR9;HNRNPU;FBXO45;PTN;LDHA;SAMM50;FIP1L1;YWHAQ;MDK;BLOC1S1;TPRA1;RPL22;PA2G4;SBK1;CDK4;TMEM33;NCL;SRSF2;CTNNB1;BLVRB;SRSF4;MALAT1;ALDOA
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Genetically Corrected HD iPSCs Vs Precursor Cells GSE37547	5.624674e-03	4.606414e-02	0	0	3.470085e+00	1.797710e+01	H19;JRK;NAGK;RARRES2;GOLGB1;TNNT2;SLC16A10
HDSigDB_Mouse_2021	Friedreich Ataxia iPSCs Expression Vs MR90C2P28 Cell Line GSE22651	5.668362e-03	4.622270e-02	0	0	1.489481e+00	7.704869e+00	DOCK6;SPARC;PLXND1;UPK1A;TRIM28;SNRPD2;MDK;TMEM88;CCT3;CCT2;1110008P14RIK;RFC4;ANXA2;TMOD3;RPL22;SOX11;WBP11;TOX2;DAD1;NCL;SRSF2;BLVRB;BIRC6;RPL26;RPL29;ALDOA;HBB-Y;NAPB;SF3B2;RNASEK;LUZP1;CRABP1;CTR9;PDXP;CRIP2;RFNG;CRIP1;UNG;LDHA;SAMM50;PLCG2;SERF1;MEST;POLR2J;RARRES2;APLN;RPS26;COL1A1;SMU1;H19;PSMC5;NAGK;LSM6;NASP;SMOC1;CYP2S1;CTNNB1;ESAM;SFXN1;ACO1;VIM;INTS9
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In Cortex Of 7 Mon BACHD-deltaN17 HD Mice GSE64386	5.695452e-03	4.624512e-02	0	0	4.682203e+00	2.419804e+01	CCT3;ZFHX3;HSP90AB1;SMOC1;RNPEP
HDSigDB_Mouse_2021	Genes Down-Regulated In HD Grade 3 Markers In Human Frontal Lobe BA4 (HG-U133B) GSE3790	5.776430e-03	4.670305e-02	0	0	3.921884e+00	2.021327e+01	TMOD3;ANKRD11;SMOC1;HNRNPU;MALAT1;FBXO45
HDSigDB_Mouse_2021	Genes Up-Regulated In Expression In 22 Mon CHL2 HD Mice GSE10202	5.862993e-03	4.720206e-02	0	0	1.639292e+00	8.424480e+00	JRK;HSP90AB1;RNASEK;CTR9;CRMP1;1110065P20RIK;UQCRH;MRPL33;ANAPC11;TTC28;PRDX2;YWHAQ;1700037C18RIK;MAGOH;RNPEP;SLC39A6;CPNE3;RPL18;CCT3;CCT2;PRMT7;ANKRD27;ANXA2;RPL22;SOX11;PA2G4;CWC15;DHDDS;TOX2;SLC25A39;NAGK;GSTA4;TMEM33;SMOC1;TNNT2;SRSF2;VIM
HDSigDB_Mouse_2021	Genes Down-Regulated In Influence Of Spt4 Deletion On Expression In Yeasts (Biological Repeat 1) GSE33497	5.950109e-03	4.770130e-02	0	0	3.111384e+00	1.594381e+01	YWHAE;RPS14;RPL32;RPLP1;RPLP2;RPL29;RPS21;RHOA
HDSigDB_Mouse_2021	Expression In Expanded CAG Repeats Vs Control ESCs After 4D Of Neuronal Differentiation GSE9760	6.096473e-03	4.866932e-02	0	0	1.680202e+00	8.569104e+00	IFITM1;SPARC;LUZP1;TNKS;ANKRD11;SIX1;NRARP;CRIP1;LDHA;TMEM88;SNRNP70;GLIPR2;SFN;TNRC18;CPNE3;ZC3H13;A930013F10RIK;PDLIM4;SRRM2;CAR2;ANXA2;ARHGAP29;PCOLCE;SOX11;DHCR24;H19;GSTA4;NASP;TMEM33;SMOC1;SNAI1;MALAT1;ALDOA
HDSigDB_Mouse_2021	Alzheimer Disease Up-Regulated Genes In CA1 Area Of Hippocampus Blalock PMID14769913	6.286116e-03	4.989479e-02	0	0	1.689318e+00	8.563847e+00	RPL4;IFITM1;JRK;SPARC;MTIF2;RFNG;PPM1F;UNG;GGA1;GJA1;SNRNP70;FTH1;PLCG2;RPLP2;SNORD34;SFN;CPNE3;RPL18;PDLIM4;SNX6;SRRM2;XBP1;ZFHX3;1110008P14RIK;TPRA1;ANXA2;RARRES2;INSR;EEF1A1;PLSCR3;GOLGB1;TIMELESS
HDSigDB_Mouse_2021	Differentially Expressed Genes In Hippocampus Of 6 Mon HD Q175 Mice Vs Q20 GSE73503	6.302500e-03	4.989479e-02	0	0	1.456017e+00	7.377361e+00	SPARC;HSP90AB1;RPLP0;AUP1;ECSIT;RPS14;SALL1;TRIM28;SNRPD2;YWHAQ;MDK;FTH1;RNPEP;SLC39A6;CPNE3;EIF5A;SRRM2;COX8A;EGFL7;1110008P14RIK;D8ERTD738E;PARP1;RPS5;TMOD3;TFIP11;WBP11;DHDDS;TOX2;TMEM33;COL4A1;SRSF2;BLVRB;MALAT1;BIRC6;RPL29;ALDOA;SF3B2;TNKS;CRIP2;PTN;RFNG;PPM1F;CAMKK1;LDHA;HECTD1;FIP1L1;BLOC1S1;MIER3;UBN2;MEST;POLR2J;SNX6;CAR2;MDH1;RASL10B;ARHGAP29;DHCR24;RPS26;SBK1;NAGK;CDK4;GOLGB1;SMOC1;HNRNPA2B1;CTNNB1;CYTB;OCIAD2;CNIH2;RPS21;TOMM6
HDSigDB_Mouse_2021	Down-regulated Soluble Proteins In Striatum Of 8 Wk R6/2 Mice PXD004973	6.463703e-03	5.095865e-02	0	0	2.017937e+00	1.017354e+01	COX7B;SF3B2;LUZP1;RPS5;INSR;CRABP1;PDXP;CRMP1;DBI;AUP1;PTN;RPL8;SAMM50;NASP;KARS;HNRNPA2B1;SFXN1;ALDOA
HDSigDB_Mouse_2021	Genes Down-Regulated In HD iPSCs After 80 D Of Differentiation GSE109534	6.715942e-03	5.257597e-02	0	0	1.453720e+00	7.273354e+00	DOCK6;IFITM1;HSP90AB1;HNRNPU;NRARP;RPL8;CDH5;GJA1;SALL1;UPK1A;TRIM28;MDK;RNPEP;LBR;NINL;EIF5A;CCT3;TEAD4;EGFL7;GPX1;RFC4;PARP1;TMOD3;PUS1;PCOLCE;MIF;WBP11;RHOA;EEF1A1;LARS2;PLSCR3;KARS;TMEM33;COL4A1;NCL;TNNT2;SRSF2;TIMELESS;HCN4;LUZP1;CRABP1;CTR9;MTIF2;RASIP1;UNG;LDHA;HECTD1;PLCG2;SFN;RPS2;PDLIM4;CCT5;SNX6;ANKRD27;RARRES2;INSR;DHCR24;PA2G4;IGF2R;APLN;SMU1;HNRNPL;SLC25A39;LSM6;NASP;CYP2S1;HNRNPA2B1;CTNNB1;ACO1
HDSigDB_Mouse_2021	Mouse Striatum Cholinergic Neuron Markers PMID19013282	6.724190e-03	5.257597e-02	0	0	1.564691e+00	7.826652e+00	NAPB;JRK;RNASEK;RPL32;ANKRD11;AUP1;RFNG;1110065P20RIK;CRIP1;UQCRH;MRPL33;ANAPC11;RPS15;PRDX2;TMEM88;MAGOH;SLC39A6;SERF1;RPL18;MEST;SNX6;EGFL7;GPX1;1110008P14RIK;PRMT7;ANKRD27;D8ERTD738E;RPL23;TMOD3;RPL22;DHCR24;MIF;PDZK1IP1;SLC25A39;NAGK;LSM6;CDK4;TMEM33;DAD1;SRSF2;NHP2;BLVRB;TOMM6;1110038B12RIK
HDSigDB_Mouse_2021	Genes Down-Regulated In Influence Of Hsp90 Inhibitor On Expression In WT Mice GSE29681	6.847526e-03	5.332090e-02	0	0	1.706161e+00	8.503282e+00	DOCK6;RNASEK;LUZP1;HNRNPU;CRIP1;PPM1F;UQCRH;CAMKK1;MRPL33;UNG;PRDX2;LDHA;FIP1L1;TMEM88;UBN2;SERF1;LBR;XBP1;1110008P14RIK;ANKRD27;PARP1;TMOD3;PUS1;SOX11;MIF;NAGK;DAD1;TIMELESS;NHP2;ESAM
HDSigDB_Mouse_2021	Genes Up-Regulated By HSP90 Inhibitor In Quadriceps Of WT Mice GSE95602	6.936443e-03	5.360288e-02	0	0	4.452770e+00	2.213457e+01	CCT3;HSPH1;TMEM33;CTR9;MEST
HDSigDB_Mouse_2021	Down-regulated Genes In ESC Vs iPSCs GSE85347	6.940162e-03	5.360288e-02	0	0	2.220264e+00	1.103567e+01	TEAD4;CAR2;IFITM1;ANXA2;PLXND1;IGF2;HBA-A2;PCOLCE;PDZK1IP1;RASIP1;TOX2;TNNT2;TNRC18;VIM
HDSigDB_Mouse_2021	Genes Up-Regulated In Mouse Microglia During Acute Immune Activation PMID26001565	7.268975e-03	5.591519e-02	0	0	1.918552e+00	9.447219e+00	RPL4;EIF5A;CCT3;YWHAE;XBP1;HSPA5;TMOD3;FBXO45;PA2G4;PPM1F;IGF2R;LDHA;PSMC5;KARS;TMEM88;NCL;FTH1;MAGOH;SLC39A6;CCT5
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In The Heart Of Mice Inducibly Expressing Celf1 For 7 D GSE56185	7.441791e-03	5.690221e-02	0	0	1.481268e+00	7.259168e+00	DOCK6;JRK;PLXND1;HBA-A2;NRARP;ECSIT;CDH5;SALL1;TRIM28;SNRPD2;TMEM88;COX8A;EGFL7;PRMT7;TPRA1;PARP1;PUS1;DHDDS;LARS2;TNNT2;SRSF2;TIMELESS;ALDOA;HCN4;ATP5K;PDXP;MTIF2;RFNG;PPM1F;UQCRH;RASIP1;ANAPC11;UNG;PRDX2;GGA1;LDHA;HSPH1;SAMM50;BLOC1S1;MEST;POLR2J;PDLIM4;MDH1;RASL10B;INSR;IGF2;SLC16A10;COX6C;APLN;SBK1;SLC25A39;GSTA4;CDK4;DLC1;HNRNPA2B1;CTNNB1;OCIAD2;INTS9
HDSigDB_Mouse_2021	Myotonic Dystrophy 1 Markers In Human Skeletal Muscle GSE48828	7.457185e-03	5.690221e-02	0	0	1.512414e+00	7.408676e+00	RPL4;YWHAE;IFITM1;SPARC;SIX1;AUP1;RPL8;ECSIT;MRPL33;TTC28;TRIM28;YWHAQ;RPS18;SNRNP70;FTH1;SRRM2;CCT3;TEAD4;CCT2;D8ERTD738E;ANXA2;PCOLCE;TFIP11;MIF;WBP11;RHOA;LARS2;KARS;DAD1;SRSF2;BLVRB;MALAT1;BIRC6;HSP90B1;UNG;PRDX2;HSPH1;RPL18;ZC3H13;POLR2J;CCT5;SNX6;XBP1;HSPA5;IGF2;ARHGAP29;PA2G4;COL1A1;CDK4;GOLGB1;DLC1
HDSigDB_Mouse_2021	Down-regulated Genes In White Adipose Intestinal Tissue Of HD Q175 Mice PMID26900923	7.500967e-03	5.700735e-02	0	0	2.983639e+00	1.459812e+01	COX8A;EGFL7;SLC25A39;D8ERTD738E;NRARP;PDZK1IP1;RASIP1;APLN
HDSigDB_Mouse_2021	Genes Changed In R6/1 Good Vs WT GSE135057	7.564659e-03	5.726236e-02	0	0	1.452671e+00	7.095235e+00	JRK;PLXND1;RPLP1;HNRNPU;HBA-A2;NRARP;DBI;GJA1;TRIM28;YWHAQ;RPS18;SNRNP70;GLIPR2;FTH1;1700037C18RIK;RNPEP;RPLP2;PRMT7;RHOA;DHDDS;EEF1A1;COL4A1;TNNT2;NHP2;BLVRB;MALAT1;RPL26;ALDOA;SRSF9;TNKS;CTR9;ATP5K;MTIF2;CRIP2;PTN;1110002L01RIK;RFNG;CRIP1;PPM1F;CAMKK1;HSP90B1;PRDX2;HECTD1;HSPH1;SFN;TNRC18;MEST;CAR2;RASL10B;IGF2;DHCR24;APLN;SMU1;HNRNPL;PSMC5;SBK1;NAGK;GSTA4;CDK4;SMOC1;CYP2S1;CTNNB1;CYTB;VIM;CNIH2;RPS21
HDSigDB_Mouse_2021	Genes Up-Regulated In Friedreich Ataxia iPSCs Expression Vs HES-2 Cell Line GSE22651	7.595707e-03	5.726922e-02	0	0	1.515861e+00	7.397662e+00	DOCK6;JRK;RPL32;NRARP;RPL8;UPK1A;TRIM28;MDK;TMEM88;LBR;SRRM2;CCT3;CCT2;PRMT7;RPL22;SOX11;TFIP11;WBP11;DHDDS;TOX2;DAD1;SRSF2;RPL26;ALDOA;NAPB;SF3B2;PDXP;CRMP1;CRIP2;RFNG;CRIP1;PRDX2;LDHA;HECTD1;FIP1L1;PLCG2;POLR2J;CAR2;ZFHX3;RASL10B;RARRES2;DHCR24;RPS26;H19;CDK4;SMOC1;SFXN1;VIM;OCIAD2;CNIH2
HDSigDB_Mouse_2021	Friedreich Ataxia iPSCs Expression Vs BG01 Cell Line GSE22651	7.662870e-03	5.754725e-02	0	0	1.448731e+00	7.057303e+00	YWHAE;IFITM1;RPL32;RPLP1;HBA-A2;DBI;AUP1;ECSIT;MRPL33;RPS15;RPS14;TRIM28;SNRPD2;MDK;RPS18;GLIPR2;CPNE3;LBR;CCT3;TEAD4;CCT2;RFC4;ANXA2;RPL23;MIF;WBP11;LARS2;TOX2;PLSCR3;DAD1;TIMELESS;NHP2;BLVRB;BIRC6;HBB-Y;NAPB;RNASEK;ANKRD11;CRABP1;CTR9;CRMP1;CRIP2;RFNG;CRIP1;HSP90B1;UNG;PRDX2;HECTD1;PLCG2;SNORD34;SFN;POLR2J;CCT5;CAR2;XBP1;HSPA5;RARRES2;DHCR24;1110004F10RIK;RPS26;COL1A1;PSMC5;LSM6;NASP;CYP2S1;CTNNB1;OCIAD2
HDSigDB_Mouse_2021	Genes Down-Regulated In Expression In Expanded CAG Repeats Vs Control ESCs After 6D Of Neuronal Differentiation GSE9760	7.706628e-03	5.764801e-02	0	0	1.776768e+00	8.645174e+00	IFITM1;SPARC;SIX1;CRIP1;RASIP1;GJA1;MDK;TMEM88;GLIPR2;PLCG2;SFN;CAR2;ANXA2;IGF2;ARHGAP29;PCOLCE;PA2G4;APLN;H19;TOX2;GSTA4;COL4A1;DLC1;MALAT1;ALDOA
HDSigDB_Mouse_2021	Down-regulated Genes In Cerebellum Of Dox Treated FRDAkd Mice At 16 Wk GSE98790	7.889443e-03	5.857031e-02	0	0	8.071429e+00	3.908371e+01	XBP1;1110008P14RIK;RARRES2
HDSigDB_Mouse_2021	Differentially Expressed Insoluble Proteins In Hippocampus Of 12 Wk R6/2 Mice PXD004973	7.891579e-03	5.857031e-02	0	0	3.658723e+00	1.771539e+01	RPS14;SNRPD2;MDH1;RPS18;RPL26;VIM
HDSigDB_Mouse_2021	Genes Down-Regulated In Brain And Spinal Cord Derived OPCs From P7 Vs E13.5 Mice PMID30078729	8.244329e-03	6.091714e-02	0	0	1.608932e+00	7.720024e+00	DOCK6;IFITM1;CRABP1;CRMP1;SIX1;HBA-A2;DBI;CRIP2;TTC28;CDH5;GJA1;MDK;TMEM88;GLIPR2;MEST;PDLIM4;ZFHX3;EGFL7;ANXA2;ARG1;RARRES2;IGF2;ARHGAP29;PCOLCE;SOX11;IGF2R;COL1A1;H19;GSTA4;PLSCR3;COL4A1;TNNT2;DLC1;CYP2S1;SNAI1;VIM
HDSigDB_Mouse_2021	Liver RNA M23 Module (Darkturquoise) PMID26900923	8.271906e-03	6.091714e-02	0	0	2.244418e+00	1.076174e+01	CCT3;CCT2;1110008P14RIK;HSP90AB1;HSPA5;CTR9;RFNG;HSP90B1;LDHA;PSMC5;TMEM33;CTNNB1;CCT5
HDSigDB_Mouse_2021	Genes Down-Regulated In Succinate Dehydrogenase Inhibitor 3-NP Dependent Expression In WT Mouse Striatal Cells GSE3583	8.496398e-03	6.232879e-02	0	0	1.510348e+00	7.201510e+00	YWHAE;IFITM1;HNRNPU;SIX1;DBI;AUP1;TTC28;SALL1;YWHAQ;MAGOH;CPNE3;LBR;D8ERTD738E;PCOLCE;SOX11;MIF;DHDDS;TMEM33;DAD1;SRSF2;BIRC6;ALDOA;RNASEK;ANKRD11;CRABP1;ATP5K;PTN;UQCRH;HSP90B1;PRDX2;LDHA;TNRC18;MEST;POLR2J;HSPA5;MDH1;RARRES2;DHCR24;CWC15;APLN;COL1A1;SMU1;LSM6;NASP;CDK4;HNRNPA2B1;ACO1;INTS9;TOMM6
HDSigDB_Mouse_2021	Neuro2a Htt72Q-ni Vs Htt25Q-ni PMID28743452	8.616172e-03	6.296433e-02	0	0	1.594007e+00	7.578093e+00	SPARC;LUZP1;RPLP0;PDXP;HNRNPU;UQCRH;MRPL33;RPS15;RPS14;LDHA;HSPH1;RPS18;FTH1;UBN2;MAGOH;TNRC18;RPL18;ZFHX3;ANKRD27;ANXA2;SOX11;MIF;PDZK1IP1;NASP;TMEM33;NCL;SMOC1;HNRNPA2B1;SRSF2;TIMELESS;BLVRB;SFXN1;MALAT1;BIRC6;ALDOA;SRSF9;1110038B12RIK
HDSigDB_Mouse_2021	Genes Up-Regulated In Myotonic Dystrophy 1 Markers In Human Skeletal Muscle E-D-7014	8.720460e-03	6.348228e-02	0	0	1.574878e+00	7.468202e+00	COX7B;SPARC;HNRNPU;SIX1;HBA-A2;FBXO45;MTIF2;TTC28;PRDX2;LDHA;HECTD1;SNRNP70;GLIPR2;UBN2;ZC3H13;POLR2J;NINL;SRRM2;XBP1;MDH1;INSR;RPL22;IGF2;ARHGAP29;PCOLCE;COX6C;COL1A1;HNRNPL;LARS2;SBK1;NASP;GOLGB1;DLC1;HNRNPA2B1;SRSF2;CTNNB1;SRSF4;MALAT1;BIRC6
HDSigDB_Mouse_2021	PD Up-Regulated Genes In Human Prefrontal Cortex PMID29375298	8.819590e-03	6.395886e-02	0	0	1.950829e+00	9.228943e+00	DOCK6;EGFL7;GPX1;TPRA1;RPLP1;PCOLCE;AUP1;RFNG;RASIP1;TTC28;H19;SLC25A39;UPK1A;TRIM28;CYP2S1;ESAM;RPS21;POLR2J
HDSigDB_Mouse_2021	Differentially Expressed Genes In Cerebellum Of 10 Mon HD Q175 Mice Vs Q20 GSE73468	8.881858e-03	6.416552e-02	0	0	1.473509e+00	6.960479e+00	RPL4;DOCK6;YWHAE;SPARC;RPL32;RPLP0;NRARP;TTC28;RPS14;CDH5;GJA1;MDK;RPS18;SNRNP70;FTH1;RNPEP;SLC39A6;NINL;CCT2;TPRA1;RPL23;PUS1;PCOLCE;DHDDS;EEF1A1;TIMELESS;RPL29;ALDOA;1110038B12RIK;HCN4;LUZP1;MTIF2;RFNG;PPM1F;CAMKK1;SERF1;RPS2;ZC3H13;CAR2;ZFHX3;RARRES2;IGF2;SNHG6;DHCR24;1110004F10RIK;PA2G4;CWC15;APLN;SMU1;HNRNPL;H19;SBK1;SMOC1;CYP2S1;SFXN1;OCIAD2
